qrCode,location,sublocation,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,experiment,plotLength,totalStandCount,block,row,range,plotNumber,genotype,plantingDate,anthesisDate,silkDate,daysToAnthesis,daysToSilk,anthesisSilkingInterval,GDDToAnthesis,GDDToSilk,anthesisSilkingIntervalGDD,earHeight,flagLeafHeight,plantDensity,combineYield,yieldPerAcre,combineMoisture,combineTestWeight,earLength,earFillLength,earWidth,shelledCobWidth,kernelsPerRow,kernelRowNumber,kernelsPerEar,hundredKernelMass,kernelMassPerEar,shelledCobMass,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,kernelColor,percentLodging,harvestDate,notes,moistureCorrectedKernelMassPerEar,moistureCorrectedHundredKernelMass,earHeight.sp,flagLeafHeight.sp,combineMoisture.sp,combineTestWeight.sp,earFillLength.sp,earWidth.sp,shelledCobWidth.sp,shelledCobMass.sp,earLength.sp,kernelsPerEar.sp,percentStarch.sp,percentProtein.sp,percentOil.sp,percentFiber.sp,percentAsh.sp,yieldPerAcre.sp,GDDToAnthesis.sp,GDDToSilk.sp,kernelsPerRow.sp,kernelRowNumber.sp,moistureCorrectedKernelMassPerEar.sp,moistureCorrectedHundredKernelMass.sp,anthesisSilkingIntervalGDD.sp,daysToAnthesis.sp,daysToSilk.sp,anthesisSilkingInterval.sp
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1161$ROW5$RANGE6$PHP02 X LH82,North Platte3,North Platte3,0,Low,75,,17,63,1,5,6,1161,PHP02 X LH82,2022-05-18,2022-07-22,2022-07-22,65,65,0,1323.61,1323.61,0,110,230,32426,10.86,103.59,11.9,60.2,15.5,12.2,3.5,2.2,29.8,16,436,19.6,81,14.4,5.19,67.85,11.11,4.4,0.93,1.16,yellow,0,10/21/2022 13:29:39,,85.4340259466301,20.6729247969623,117.757136237896,255.01511120614,11.9588755379616,60.1615847905593,12.7306271857091,3.58233070838486,2.29136417454086,15.0095948355437,15.4439162557263,421.521079324229,68.5491699283792,11.11,4.22497845021049,1.06611654912647,1.15622919409053,105.62370225967,1362.17181001191,1349.66482507866,30.3650042114546,15.4631157059493,89.1646209480611,21.6266146411212,-4.19502237169855,66.6498971907182,66.0651979503587,-0.170832506583713
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1162$ROW6$RANGE6$PHW52 X PHZ51,North Platte3,North Platte3,0,Low,75,,17,64,1,6,6,1162,PHW52 X PHZ51,2022-05-18,2022-07-25,2022-07-25,68,68,0,1400.81,1400.81,0,140,320,32941,12.58,121.22,11,60.6,16.6,13.8,3.8,3,31,14,416,21.4,92.5,17.8,6.27,69.32,7.96,3.39,1.28,1.1,yellow,0,10/21/2022 13:54:2,,98.6877200469433,22.8315373946442,132.560040626839,299.821984903344,11.3822395619823,60.454561962025,13.536285199731,3.71842446004784,2.69373717613772,16.7508779765316,16.0139179344251,411.397720339417,69.274500117482,7.96,3.71339089586508,1.24380652352591,1.12297728123332,112.665973855256,1401.5086923858,1388.18747612976,30.9809333295132,14.4467094180481,94.8945785716132,22.5360983052717,-5.4149008113911,68.1778266601851,67.5615779577076,-0.225404460819722
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1163$ROW7$RANGE6$2FACC X 3IIH6,North Platte3,North Platte3,0,Low,75,,17,62,1,7,6,1163,2FACC X 3IIH6,2022-05-18,2022-07-20,2022-07-20,63,63,0,1280.36,1280.36,0,110,260,31912,10.29,99.64,10.6,60.9,15.9,12.9,4,2.6,25,17,423,21,93.8,16.6,5.46,66.35,8.62,3.96,1.9,1.43,yellow,0,10/21/2022 14:17:42,,99.217262534377,22.2128199703829,117.362891331533,269.62362661068,11.1153993931404,60.6819652398723,13.0919431782261,3.80649134458431,2.49611009467799,16.1921498239972,15.6835110999339,414.838012778003,67.7798320108306,8.62,3.99180320671303,1.55690486370194,1.28539184473963,100.549427770527,1342.02057326057,1327.88510100194,27.9968645009005,15.9267421785717,94.4644614425103,22.0848040666007,-6.71052367311048,65.7057558944555,65.0579563556384,-0.283356134575791
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1164$ROW8$RANGE6$LH195 X PHZ51,North Platte3,North Platte3,0,Low,75,,17,64,1,8,6,1164,LH195 X PHZ51,2022-05-18,2022-07-28,2022-07-28,71,71,0,1463.36,1463.36,0,140,310,32941,10.04,96.85,11,60.7,17,14.4,3.6,2.8,30.5,15.8,436,19.1,86.1,19.9,6.42,72.28,8.51,4.07,0.55,1.04,yellow,0,10/21/2022 15:18:55,,92.006839068177,20.4103440906177,132.165680739652,294.419202774675,11.3067681695176,60.6425388463658,13.8476011386401,3.59676165927301,2.59848293162287,17.8834120097241,16.2526111995082,421.373052328853,70.7351659005906,8.51,4.04021534734089,0.884651843042136,1.08826343525708,98.2636667951433,1434.25745180869,1419.30769437995,30.7627980089841,15.3055709912882,90.3858090612676,21.0725949237058,-8.10488462524557,69.7336848325811,69.0543328390112,-0.345790781517033
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1165$ROW9$RANGE6$PHG39 X PHN82,North Platte3,North Platte3,0,Low,75,,17,66,1,9,6,1165,PHG39 X PHN82,2022-05-18,2022-07-26,2022-07-26,69,69,0,1418.86,1418.86,0,120,260,33971,11.22,105.79,12.9,60.4,17,13.6,3.5,2.2,31,15,407,22.1,89.9,14.5,5.85,71.72,9.1,3.93,1.09,0.96,yellow,0,10/24/2022 9:1:9,,95.4859267126925,23.4731810939989,121.968405393234,269.209256048705,12.2926228008695,60.5366285724887,13.4532590653523,3.53933597275377,2.30085569480722,15.2246657880226,16.2711154880961,407.025117760828,70.4455020742565,9.1,3.9636272764537,1.15641700702458,1.04637850417232,102.218784418875,1412.74432603831,1396.98025111282,31.0287336502586,14.8862241507028,91.8617760479796,22.5248698774411,-9.61930988749485,68.7616133710668,68.0507071159681,-0.41374807391245
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1166$ROW10$RANGE6$LH185 X W606S,North Platte3,North Platte3,0,Low,75,,17,60,1,10,6,1166,LH185 X W606S,2022-05-18,2022-07-25,2022-07-25,68,68,0,1400.81,1400.81,0,110,250,30882,10.7,101.58,12.3,60.6,17.8,16.1,3.5,2.6,36,13,446,18.5,86,16.9,6.38,68.13,9.71,4.11,1.04,1.09,red,0,10/24/2022 9:26:24,,91.8607135227515,19.7607348857082,116.771063771389,263.994963614758,12.0473936311635,60.6665584402508,14.7089168952573,3.53407036903516,2.50322839296232,16.4659100438329,16.6888797493209,426.793514511176,68.6408409332215,9.71,4.04703893614692,1.13205349162032,1.10961793397253,99.9060613783437,1404.45619422727,1387.87776778109,33.544670662171,13.871336403577,89.9412646333658,20.620183852419,-11.2692956375716,68.2895414213456,67.5470789971074,-0.487984406217844
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1177$ROW1$RANGE7$PHB47 X PHK56,North Platte3,North Platte3,0,Low,75,,17,63,1,1,7,1177,PHB47 X PHK56,2022-05-18,2022-07-26,2022-07-23,69,66,-3,1418.86,1348.11,-70.75,110,290,32426,13.61,126.9,13.9,58.7,14.5,12.4,3.9,2.1,29.2,13,364,24.7,91.6,17.2,5.66,69.26,10.21,4.57,0.86,0.94,yellow,0,10/19/2022 15:58:17,,97.0956116175535,26.1818952724189,118.859883159754,285.978213995409,13.6767112136853,58.9907886797203,12.8906025198832,3.85536105481134,2.22228227037483,16.6644914867728,14.9790217452805,391.778584466174,69.3012111919084,10.21,4.37775246977325,0.927778315866281,1.04032738675098,128.535652306681,1420.01117554872,1363.27945110141,30.2550369531115,14.1202542614964,101.35242294767,26.3763110379228,-58.9768318065048,69.1006300914332,66.6054130929603,-2.52911429715774
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1178$ROW2$RANGE7$PHK76 X 3IIH6,North Platte3,North Platte3,0,Low,75,,17,59,1,2,7,1178,PHK76 X 3IIH6,2022-05-18,2022-07-25,2022-07-23,68,66,-2,1400.81,1348.11,-52.7,130,280,30368,14.43,137.49,12,60.6,16.9,16.1,3.8,2.4,37.2,13,443,26,118.1,17.1,5.61,69.54,8.34,4.46,0.91,1.06,yellow,0,10/20/2022 12:11:25,,125.119186354487,27.5452908147049,128.647529525878,280.751830593314,12.5045961507616,60.0512519349142,14.7421910578411,3.78642586978909,2.37319771881197,16.6297227637496,16.1898051658645,431.068309409656,69.4330403434022,8.34,4.314768506478,0.961314355024568,1.09698123923276,131.704449311027,1411.24059378735,1362.72323556999,34.2710195636995,14.0930754677717,114.197918594055,26.831555854644,-50.9251120659228,68.6086614036528,66.5826364562798,-2.07402079923816
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1179$ROW3$RANGE7$PHP02 X PHJ89,North Platte3,North Platte3,0,Low,75,,17,62,1,3,7,1179,PHP02 X PHJ89,2022-05-18,2022-07-25,2022-07-23,68,66,-2,1400.81,1348.11,-52.7,120,270,31912,12.77,121.42,12.2,59.8,15.4,14,3.5,2.5,34.8,13,380,26.8,102.2,13.4,5.48,69.47,9.39,3.78,0.78,1.08,yellow,0,10/20/2022 15:51:39,,108.125264494287,28.3537875581887,123.435172094667,275.525834811452,12.4063818203036,59.7546832694621,13.6937793967261,3.61774899455383,2.4241131525288,14.7949446781667,15.4504751233863,399.344727820855,69.3898695156541,9.39,3.96678453771912,0.904996254421786,1.10358454853752,121.51865988363,1411.49500374162,1362.16701525451,33.0870010079847,14.0649601446981,104.493976236063,27.0098389547479,-51.8960162790441,68.6166923497392,66.5598595329436,-2.11871758361052
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1180$ROW4$RANGE7$PHW52 X LH185,North Platte3,North Platte3,0,Low,75,,17,34,1,4,7,1180,PHW52 X LH185,2022-05-18,2022-07-29,2022-07-26,72,69,-3,1482.96,1418.86,-64.1,100,260,17500,NA,NA,NA,NA,18.5,17.2,3.9,2.5,41.2,13,478,NA,NA,21.3,5.62,69.17,8.43,3.65,1.04,1.05,yellow,0,10/21/2022 13:4:32,Animal damage,NA,NA,113.222801313743,270.300639591979,NA,NA,15.2953674589798,3.79961755855128,2.42502855737507,18.7601501915621,17.0109677971186,448.105274967141,69.2316989885605,8.43,3.89380056055995,1.04390064429848,1.08523647447755,NA,1452.82439557502,1396.98578544654,36.302980861946,14.035373524391,NA,NA,-58.5621044431455,70.6247224559073,68.0370820432136,-2.66296952362137
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1181$ROW5$RANGE7$PHP02 X PHK56,North Platte3,North Platte3,0,Low,75,,17,64,1,5,7,1181,PHP02 X PHK56,2022-05-18,2022-07-25,2022-07-22,68,65,-3,1400.81,1323.61,-77.2,130,290,32941,13.95,133.85,11.4,60.5,14.6,13.1,3.6,2.4,25.5,15,349,25.8,92.4,14.9,5.56,67.04,9.33,4.06,1.24,1.14,yellow,0,10/21/2022 13:30:11,,97.8398983481576,27.3189326556544,128.010404500314,285.076209748219,11.7158994402787,60.282529863479,13.2469552393766,3.63244924182337,2.37594391815728,15.5753320626613,15.0712386225166,383.360568573789,68.1585293155251,9.33,4.09081655774191,1.15302387115197,1.12719425380349,123.603455883403,1412.00375819736,1348.80454094248,28.4689593038376,15.00345780701,96.9333432525871,26.0561172872754,-66.0703878068134,68.6327511695659,66.0143036794263,-2.70646969812649
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1182$ROW6$RANGE7$2369 X PHZ51,North Platte3,North Platte3,0,Low,75,,17,64,1,6,7,1182,2369 X PHZ51,2022-05-18,2022-07-30,2022-07-26,73,69,-4,1503.01,1418.86,-84.15,140,320,32941,6.63,64.02,10.8,60.8,16.9,14.5,3.5,2.5,31.2,14,394,24,100.7,20.5,5.65,71.9,8.97,4.31,0.97,1.06,yellow,0,10/21/2022 13:54:35,,106.730259671436,25.4372019077901,132.797971003022,299.85149841722,11.3347217713531,60.5059982490958,13.9485428069035,3.56673664976206,2.42685922736832,18.3904881493073,16.2312945362693,405.640103424359,70.5803609619924,8.97,4.20783250432175,1.0270935210666,1.08458785094971,86.9218604526962,1463.35808469446,1395.87327764441,31.3349371234283,14.4692336035423,100.316486947873,24.9168415301412,-70.498539891461,71.1407781249224,67.9915242033744,-3.2492068081972
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1183$ROW7$RANGE7$PHP02 X LH145,North Platte3,North Platte3,0,Low,75,,17,65,1,7,7,1183,PHP02 X LH145,2022-05-18,2022-07-24,2022-07-20,67,63,-4,1377.51,1280.36,-97.15,110,260,33456,0.68,NA,NA,NA,15.9,11.9,3.5,2.2,25.2,14,353,19.1,68.7,15.8,5.37,69.07,11.15,4.36,1.07,1.09,yellow,0,10/21/2022 14:25:42,Not enough grain for accurate moisture,72.5985416886822,20.1838740357181,117.585493418588,269.624744700326,NA,NA,12.6501302906378,3.55300947303072,2.2777744857453,16.0556214288346,15.7411846878881,384.989719302616,69.1571942678382,11.15,4.22484837140352,1.08561771409437,1.09740677346177,NA,1400.86237286951,1326.06699272003,28.3509155799901,14.4337698656011,82.3883374428987,22.1126519588384,-77.9556077808044,68.1488031725091,64.9687434566254,-3.29151119445331
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1184$ROW8$RANGE7$LH195 X LH185,North Platte3,North Platte3,0,Low,75,,17,61,1,8,7,1184,LH195 X LH185,2022-05-18,2022-07-29,2022-07-26,72,69,-3,1482.96,1418.86,-64.1,120,280,31397,12.66,121.87,11.1,60.5,14.6,13.4,3.5,2.2,32.8,13,350,25.3,92.4,14.7,5.5,67.72,9.48,4.03,1.3,1.2,yellow,0,10/21/2022 15:19:31,,97.7777777777778,26.7724867724868,122.372971802683,279.396330145392,11.4627507334747,60.4713038622267,13.4017177690748,3.54159860405726,2.27868969783738,15.5207348530886,15.100896639484,383.446400166853,68.4740295190947,9.48,4.05186414825044,1.20845333022756,1.15068385121052,113.344656180054,1453.84162398377,1394.76068423367,32.1668952990535,13.8992915314531,94.3405463379007,25.2527150209626,-62.4062806627341,70.656826341025,67.945961342627,-2.8340419242555
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1185$ROW9$RANGE7$PHK56 X LH145,North Platte3,North Platte3,0,Low,75,,17,65,1,9,7,1185,PHK56 X LH145,2022-05-18,2022-07-24,2022-07-21,67,64,-3,1377.51,1299.9,-77.6,110,270,33456,12.17,115.54,12.3,60.7,16.1,13.6,3.6,2.5,34,14,401,20.4,84.7,17.6,5.51,70.66,8.67,3.74,1.48,1.07,yellow,0,10/24/2022 9:1:45,,89.639115250291,21.5895861995978,117.160409342026,274.16762086549,12.1039533688768,60.6134137929645,13.5033052774348,3.58264621486859,2.4296048692616,16.9858307438755,15.8603676615154,409.035359290011,69.9358669997686,8.67,3.89887983283079,1.30572575943994,1.08449107402158,109.449623737908,1401.37084037907,1334.72435055576,32.7828764289599,14.3684821044757,89.8470758215426,22.53067286685,-70.1674870186438,68.1648477239552,65.4231777878213,-2.87760176496161
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1186$ROW10$RANGE7$LH185 X LH145,North Platte3,North Platte3,0,Low,75,,17,67,1,10,7,1186,LH185 X LH145,2022-05-18,2022-07-24,2022-07-20,67,63,-4,1377.51,1280.36,-97.15,90,250,34485,10.02,95.41,12.1,60.8,18.1,16,3.1,2.2,32.8,14,451,18.5,85.4,18.1,5.59,67.8,9.63,3.73,1.39,1.15,yellow,0,10/24/2022 9:26:56,,90.4565194365004,19.5953818451435,106.947806608275,263.939421525207,12.0520125890019,60.6972711578864,14.7048927879157,3.32595340373182,2.2805200028021,17.2509094290382,16.8694652419405,434.254526535572,68.497707085552,9.63,3.88589541989213,1.26789358854977,1.12395467610119,98.9530249804596,1401.62502199294,1324.39798954342,32.1988585619253,14.3435618902157,89.9901978893619,21.4256446074347,-81.0040123644805,68.172867324991,64.9003926899804,-3.42291895172704
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1197$ROW1$RANGE8$B105 X 3IIH6,North Platte3,North Platte3,0,Low,75,,17,63,1,1,8,1197,B105 X 3IIH6,2022-05-18,2022-07-28,2022-07-25,71,68,-3,1463.36,1400.81,-62.55,120,290,32426,15.01,137.63,15.3,57.7,15.8,12,4,2.4,28,17,393,26.1,98.5,13.9,6.02,67.6,8.87,4.52,0.99,1.21,yellow,0,10/19/2022 15:58:56,,104.809533943392,27.7718663545435,124.246615604129,286.178511063403,14.5916593207998,58.3235722268526,12.7744638702396,3.94279309931372,2.41769332038553,15.4523306247266,15.7632939736985,414.312939019851,68.4795648286113,8.87,4.35076482305885,0.964154191826038,1.16054084527204,133.939708516636,1461.78890703542,1400.25197721675,29.9403787211069,16.2466502727217,106.845570711684,27.2122398429967,-66.7932433264383,70.9427709389008,68.0751965235321,-3.10874992587694
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1198$ROW2$RANGE8$LH195 X 3IIH6,North Platte3,North Platte3,0,Low,75,,17,64,1,2,8,1198,LH195 X 3IIH6,2022-05-18,2022-07-28,2022-07-26,71,69,-2,1463.36,1418.86,-44.5,120,280,32941,14.55,137.13,13,59.7,15.2,13.1,3.9,2.4,30.5,17,432,25.9,112.2,13.9,6.09,69,7.69,4.17,1,1.23,yellow,0,10/20/2022 12:11:57,,119.47609413268,27.5795974869556,124.013504886749,280.916761603101,13.2220392370065,59.4303464400421,13.321695689979,3.88088812108657,2.41614022977638,15.4323753495219,15.4615000115438,433.770114223512,69.1728953603313,7.69,4.16718516066446,1.01551458929849,1.18097184726681,132.045989997442,1461.01408710476,1408.38915438748,31.2071522777297,16.1967197757459,112.936894094064,26.8719530643853,-57.9909764152927,70.9076504932459,68.5379265913687,-2.62009943588502
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1199$ROW3$RANGE8$N209 X 3IIH6,North Platte3,North Platte3,0,Low,75,,17,64,1,3,8,1199,N209 X 3IIH6,2022-05-18,2022-07-28,2022-07-25,71,68,-3,1463.36,1400.81,-62.55,130,270,32941,13.89,133.02,11.6,60.3,15.9,15.4,3.9,2.2,33.8,16.5,512,23.7,119,15.3,6,69.21,8.9,4.55,1.63,1.5,yellow,0,10/20/2022 15:52:13,,126.595744680851,25.2127659574468,128.780381047521,275.655944559096,12.3218904266669,59.8316070475663,14.4689273206344,3.86892671580312,2.314587124795,16.112411176861,15.8096354876936,473.705621036102,69.2712259575977,8.9,4.34860548468568,1.37654252491623,1.32615645548028,128.34824819136,1460.2392430026,1398.47632493557,32.8739242256035,15.8962546500483,115.200788023752,25.444666655296,-67.2211399602919,70.8725289137705,68.0006562771357,-3.1303976213531
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1200$ROW4$RANGE8$LH123HT X 3IIH6,North Platte3,North Platte3,0,Low,75,,17,53,1,4,8,1200,LH123HT X 3IIH6,2022-05-18,2022-07-28,2022-07-25,71,68,-3,1463.36,1400.81,-62.55,150,300,27279,13.2,127.61,10.7,61.1,18.8,18,3.6,2.5,39.5,15.5,NA,22.6,NA,25.3,6.26,67.18,9.52,4.11,1.55,1.21,yellow,0,10/21/2022 13:5:2,,NA,24.109238318754,138.54723163723,290.39634145252,11.7025949915456,60.3247155019731,15.7661586922069,3.70695626502749,2.46303399447347,21.0924311561117,17.2576900646478,NA,68.2495569048226,9.52,4.12002579981057,1.38163968153822,1.19093775509715,124.026729961285,1459.46435848955,1397.58848432261,35.7406938122905,15.345232727478,NA,24.6521175373435,-67.3947256360791,70.8374054247253,67.9633853184184,-3.13880078041576
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1201$ROW5$RANGE8$2369 X PHN82,North Platte3,North Platte3,0,Low,75,,17,65,1,5,8,1201,2369 X PHN82,2022-05-18,2022-07-29,2022-07-25,72,68,-4,1482.96,1400.81,-82.15,130,280,33456,15.59,143.12,15.2,58,15.8,14.6,4.2,2.5,36.8,16.5,536,25.2,NA,20,6.57,71.36,8.47,4.33,0.62,1.04,yellow,0,10/21/2022 13:30:39,,NA,26.9720646473295,128.314045542654,280.138159008593,13.821614501107,58.8588261687608,14.0633898175413,3.99522131077445,2.46148083216921,18.4224287144886,15.7556983234035,485.479862629528,70.3328887122556,8.47,4.22144611269195,0.959884450833057,1.11524007734642,130.235091716569,1468.48941830193,1396.70062852252,34.4074608683663,15.7935556379786,NA,25.8515578286678,-77.3219087542051,71.3022792808674,67.9261134833034,-3.64441175837634
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1202$ROW6$RANGE8$B14A X MO17,North Platte3,North Platte3,0,Low,75,,17,68,1,6,8,1202,B14A X MO17,2022-05-18,2022-08-02,2022-07-31,76,74,-2,1570.4,1524.51,-45.9,140,280,35000,13.9,129.78,13.8,58.4,15.4,14,3.5,2.1,36.8,14.5,520,17.7,90.5,16.6,6.52,70.61,9.75,4.08,1.82,1.31,yellow,2.94,10/21/2022 13:55:9,,96.8121523320496,18.9345314505777,133.080817355201,279.881423429957,13.0335204900663,59.1340413265523,13.7606207955989,3.63413789810451,2.25992764204362,16.7024037606886,15.55375617514,477.345925961931,69.951221811078,9.75,4.0878664363435,1.60020613705156,1.2588818238243,122.149795966656,1511.43441221238,1457.66275458781,34.424225938892,14.7417484782126,96.4135829973051,21.6154236860448,-59.2704076533399,73.2671499602529,70.8888406068328,-2.6467110540068
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1203$ROW7$RANGE8$B37 X OH43,North Platte3,North Platte3,0,Low,75,,17,67,1,7,8,1203,B37 X OH43,2022-05-18,2022-07-29,2022-07-24,72,67,-5,1482.96,1377.51,-105.45,140,300,34485,8.05,76.2,12.6,59.4,10.2,9.9,3.4,2,23.5,15.5,256,23.4,58.6,10.2,6.24,67.77,11.79,4.8,1.53,1.18,yellow,0,10/21/2022 14:52:23,,62.5,24.957337883959,132.847547827249,289.626153483553,12.3895960951169,59.7011819832684,11.7078517951412,3.57424737516215,2.20837443815889,13.4823624696718,12.9520040159549,345.2505999649,68.5245565230246,11.79,4.43928679311911,1.49151146884006,1.20158878393698,94.1488082732519,1466.9393356976,1383.27486082006,27.7909901585462,15.1910573006616,78.2207806109276,24.4291446216861,-89.066302106796,71.2320171987927,67.3515666023459,-4.14560264405854
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1204$ROW8$RANGE8$PHJ40 X LH82,North Platte3,North Platte3,0,Low,75,,17,55,1,8,8,1204,PHJ40 X LH82,2022-05-18,2022-07-22,2022-07-20,65,63,-2,1323.61,1280.36,-43.25,110,240,28309,11.02,105.66,11.4,60.4,15,12.5,3.5,2.4,28.2,15.5,375,23.1,86.7,17.4,6.58,70.26,9.83,4.25,1,1.09,orange,0,10/21/2022 15:20:0,,92.8066795118818,24.7270391779062,117.614243019096,259.373799637318,11.7837366847576,60.2608673116502,13.0050829257585,3.61588613976376,2.4068212310409,17.0623095210474,15.3504805442572,404.729548875153,69.7628931312652,9.83,4.15570723326917,1.25848500499239,1.16328390421136,107.908643883728,1386.48919102191,1333.81194751654,30.1577541582007,15.1435004721488,92.5568758283811,24.1372232472949,-57.9419787013828,67.6968810636717,65.3142915124015,-2.6413358954171
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1205$ROW9$RANGE8$LH198 X PHZ51,North Platte3,North Platte3,0,Low,75,,17,68,1,9,8,1205,LH198 X PHZ51,2022-05-18,2022-07-29,2022-07-25,72,68,-4,1482.96,1400.81,-82.15,130,300,35000,10.72,101.05,12.9,60.4,15.8,13.9,3.5,2.4,34.2,13.5,381,23.9,91.8,19.7,6.15,69.17,9.04,3.9,1.01,1.13,yellow,0,10/24/2022 9:2:25,,97.815663292488,25.4661694192861,127.380910438278,289.12618839301,12.5528514743436,60.3141650930128,13.7023142470385,3.60918397018418,2.40526802708089,18.1922479981746,15.7491473392075,407.807463988972,69.2112319188456,9.04,3.97212781961326,1.29134946450289,1.18903603914519,104.884925224359,1465.38898315238,1393.14901571499,33.174518188005,14.1013711335737,94.4556050397604,24.3498123286975,-77.3323614956689,71.1617417648609,67.7770154293304,-3.63431652232272
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1206$ROW10$RANGE8$PHN46 X W606S,North Platte3,North Platte3,0,Low,75,,17,62,1,10,8,1206,PHN46 X W606S,2022-05-18,2022-07-29,2022-07-26,72,69,-3,1482.96,1418.86,-64.1,120,270,31912,12.59,119.58,12.3,60.6,16,12.5,4,2.6,30,15,402,26.2,105.1,17.6,6.33,71.99,8.56,4.05,0.27,0.96,yellow,0,10/24/2022 9:27:26,,112.202412725526,27.9705348564108,122.14755294287,273.88368379318,12.2709538880783,60.4644046387236,12.9995457471358,3.85387859176739,2.50371482434006,17.1221782608007,15.8478717985172,418.48495519068,70.6145732381571,8.56,4.03854860823778,0.945870453602757,1.10908185948676,113.66604765252,1464.61371435715,1401.2860654049,31.0912820697697,14.8165293597353,101.209239508704,25.4622427256338,-68.2202393103934,71.1265994222959,68.2397383846225,-3.12489988559133
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1217$ROW1$RANGE9$PHZ51 X LH145,North Platte3,North Platte3,0,Low,75,,17,61,1,1,9,1217,PHZ51 X LH145,2022-05-18,2022-07-24,2022-07-23,67,66,-1,1377.51,1348.11,-29.4,120,290,31397,12.89,120.65,13.6,58.9,18.6,13.6,3.5,2.5,30.8,15,446,20.1,95,20.9,6.6,70.64,9,3.56,1.15,1.07,yellow,0,10/19/2022 15:59:27,,101.713062098501,21.5203426124197,124.708906001388,286.379001167915,14.1612082184632,58.6140057658005,13.6574708335122,3.78636369370664,2.56991967059508,19.3767838172141,17.3021350979852,450.8107404928,70.0079184665304,9,3.82015340666264,1.22203620608587,1.1248009970603,124.100437183088,1441.05996245651,1389.67436729429,31.6360325864919,15.3727981258343,106.518774082414,22.6469552784741,-49.4181253146183,69.9159337951898,67.8012084278518,-2.03651479012391
NORTH PLATTE$HIPS - NO IRRIGATION - LOW NITROGEN$REP1$PLOT1218$ROW2$RANGE9$PHW52 X PHM49,North Platte3,North Platte3,0,Low,75,,17,56,1,2,9,1218,PHW52 X PHM49,2022-05-18,2022-08-01,2022-07-29,75,72,-3,1548.81,1482.96,-65.85,120,240,28824,13.83,123.12,17.8,56.7,14.1,12.1,4.1,2.5,25.2,16.2,338,27,91.4,11.7,6.69,71.35,9.45,4.21,0.39,1,yellow,0,10/20/2022 12:12:49,,97.9530596934948,28.9358053799164,124.450455393118,261.082192831375,16.0422332351964,57.6254059178372,12.9002631871115,4.08318411666439,2.56479490662442,14.7161850371436,15.0374013102236,397.038532682873,70.3577503788558,9.45,4.13743077132584,0.93607121912468,1.11959835820171,124.255375672045,1524.695335452,1456.50076194352,28.8550357861065,15.9000930884542,103.285713483205,26.0755451829891,-66.3805716684856,73.8276247077209,70.7743927022163,-2.98890594421184
