qr,loc,plot,field,nLvl,irrigation,rep,row,range,genotype,population,anthesisDate,silkDate,notes,leafDimHtDate,earHt,flagLeafHt,tasselTipHt,harvestDate,combineYield,combineMoisture,combineTestWt,harvestSeq,earFillLen,earWidth,shelledCobLen,shelledCobWidth,shelledCobWt,kernelsPerEar,kernelMass,kernelColor,kernelStriping,kernelsPerRow,kernelRows,hundredKernelWt,moistureCorrectedStarch,moistureCorrectedProtein,moistureCorrectedOil,moistureCorrectedFiber,moistureCorrectedAsh,pctMoistureNIR,latitude,longitude,yieldPerAc,plantDensity,pctRootLodge,pctStalkLodge,plantDate,totalStandCt,plotLen,daysToAnthesis,daysToSilk,moistureCorrectedKernelMass,moistureCorrectedHundredKernelWt,earLen,earWt,lbsNPerAc,ASI,GDDToAnthesis,GDDToSilk,ASI.GDD,exp,earHt.sp,flagLeafHt.sp,tasselTipHt.sp,combineMoisture.sp,combineTestWt.sp,earLen.sp,earFillLen.sp,earWidth.sp,shelledCobWidth.sp,shelledCobWt.sp,shelledCobLen.sp,kernelsPerEar.sp,moistureCorrectedStarch.sp,moistureCorrectedProtein.sp,moistureCorrectedOil.sp,moistureCorrectedFiber.sp,moistureCorrectedAsh.sp,yieldPerAc.sp,GDDToAnthesis.sp,GDDToSilk.sp,kernelsPerRow.sp,kernelRows.sp,moistureCorrectedKernelMass.sp,moistureCorrectedHundredKernelWt.sp,ASI.GDD.sp,daysToAnthesis.sp,daysToSilk.sp,ASI.sp
SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1102$ROW22$RANGE4$PHK56 X LH82,Scottsbluff,1392,Hybrid HIPS,High,Full,1,22,4,PHK76 X LH198,Hybrid,2022-07-31,2022-08-03,,NA,78.74,185.42,236.22,2022-11-10 11:24:19,16.76,19.8,58,390,15.2,4,16.1,2.4,24.4,469.8,144.8,yellow,N,36.8,12.5,NA,70.39,9.12,3.77,1.21,1.25,0.09,NA,NA,109.98640202874,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,73,76,159.120879120879,34.2857142857143,NA,NA,225,3,1371.705,1437.655,65.95,NA,79.7238224937856,185.377086261202,237.934498924224,19.0482810802889,57.4634407449622,NA,15.2204727061398,4.05235819432489,2.48299808393962,24.131321474057,16.5929611870542,507.90595226549,70.8029943038561,8.70881460218858,3.85375090427884,1.19426831206741,1.25926053357464,123.397516003299,1385.38806932785,1459.36740749283,37.1331435386203,13.9070266882399,164.997263772481,32.9626758588637,71.1731839224394,73.5989389919418,76.7111914721819,3.23860541070512
SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1200$ROW16$RANGE7$PHK76 X LH145,Scottsbluff,1300,Hybrid HIPS,Medium,Full,1,16,7,B73 X PHZ51,Hybrid,2022-07-30,2022-08-04,,NA,111.76,218.44,269.24,2022-11-10 10:19:45,21.36,21.2,57.5,298,15.5,4.1,16.8,2.9,25.6,582.2,159,yellow,N,36.2,16,NA,72.2,8.02,4.27,1.11,1.32,0.1,NA,NA,137.726679966188,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,72,77,176.666666666667,30.6666666666667,NA,NA,150,5,1350.255,1459.105,108.85,NA,98.2685640996929,202.040444564345,252.264140839387,20.4600257653007,56.5151722680971,NA,15.6479491105062,4.12060952350797,2.82145630750814,23.9922796998077,16.8641220167037,561.588601586553,71.7467815564718,7.9430915918595,4.06537258331577,1.29512366843973,1.31284657933752,152.363962795788,1345.90810667227,1446.91893825973,36.623767516575,15.6763566487821,171.420444057448,30.7126572140771,98.2540465432721,71.7811451370549,76.411602708059,4.54375552462914
SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1144$ROW21$RANGE21$PHK56 X LH82,Scottsbluff,1384,Hybrid HIPS,High,Full,2,21,21,LH82 X PHJ89,Hybrid,2022-07-30,2022-08-02,,NA,66.04,165.1,220.98,2022-11-10 11:08:55,21.32,17.1,58,370,16.1,4.5,18.4,3,20.7,705,148.8,yellow,N,40.2,18,NA,71.16,8.35,3.34,1.11,1.21,0.09,NA,NA,144.621327472527,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,72,75,163.516483516484,22.3076923076923,NA,NA,225,3,1350.255,1414.305,64.05,NA,75.4739472259278,176.520082146065,228.809006997706,18.0750821010076,57.2983991488389,NA,15.9089793867768,4.47261536329104,3.00377578290654,22.1579190595639,17.9117016455805,630.784285891465,70.9590670635301,8.41883480861628,3.51187789950632,1.28189061694865,1.25207223164725,156.10683714114,1367.85384897188,1447.35848760684,38.4074666358203,16.7773594152147,165.228598472277,25.9069246028576,77.1925936419008,72.7873596371534,76.1406521699026,3.5342802988435
SCOTTSBLUFF$HYBRID-HIPS - FILL NITROGEN$REPL$PLOTFILL$ROW20$RANGE24$FILL,Scottsbluff,1362,Hybrid HIPS,High,Full,NA,20,24,4N506 X 3IIH6,Hybrid,2022-07-31,2022-08-05,,NA,101.6,193.04,238.76,2022-11-10 11:02:16,23.21,14.9,54.1,360,16.5,4.5,18.8,2.9,23.6,478.2,148.7,yellow,N,34.5,14.5,NA,70.41,7.99,5.01,1.82,1.54,0.1,NA,NA,161.620078444632,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,73,78,165.222222222222,32.6666666666667,NA,NA,225,5,1371.705,1483.455,111.75,NA,95.4919510346809,194.181296263176,243.042246307731,17.0786084598573,55.1523789613404,NA,16.5508155601045,4.49752992465423,2.98296279298129,23.6693281445084,18.1486916903912,519.968647575289,70.5071316463425,8.28012393898674,4.31458278010118,1.69295969643244,1.42911620012717,165.720427471261,1377.94111835288,1486.13012279602,35.7327721609078,15.1415247042943,166.099749637921,30.7731614309089,105.545035431861,73.2791628970181,77.95234750751,4.72781225227828
SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1126$ROW21$RANGE3$B73 X 3IIH6,Scottsbluff,1366,Hybrid HIPS,High,Full,1,21,3,B105 X 3IIH6,Hybrid,2022-07-30,2022-08-02,,NA,78.74,182.88,238.76,2022-11-10 11:20:39,26.85,18.5,54.8,388,15.1,4.4,17.4,2.8,18.8,501.5,138.3,yellow,N,33.2,16,NA,71.11,7.81,4.94,1.36,1.36,0.1,NA,NA,179.057497886729,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,72,75,153.666666666667,31.4444444444444,NA,NA,225,3,1350.255,1414.305,64.05,NA,81.4750576672239,189.114885354848,245.671823549567,18.4925995354008,56.1338069823487,NA,15.0637766974305,4.18711024584702,2.74430147609123,21.4719038938979,17.1793819476603,522.120949339225,71.187965749788,8.07391437435414,4.45094590436842,1.23086801125768,1.29856720903576,178.233051058682,1360.72985803069,1436.69039136669,35.3217065126802,15.8116751224474,160.07464833827,31.2794956802321,67.6774953444919,72.4663801830683,75.7891346158023,3.13793786377033
SCOTTSBLUFF$HYBRID-HIPS - FILL NITROGEN$REPL$PLOTFILL$ROW20$RANGE27$FILL,Scottsbluff,1365,Hybrid HIPS,High,Full,NA,20,27,F42 X OH43,Hybrid,2022-08-03,2022-08-07,,NA,99.06,218.44,261.62,2022-11-10 11:04:09,27.19,24,50.7,363,18.6,5,19.4,3.5,31.2,761,183,yellow,N,45,17,NA,70.52,8.69,3.41,1.9,1.35,0.1,NA,NA,169.088243448859,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,76,80,203.333333333333,25.7777777777778,NA,NA,225,4,1437.655,1530.755,93.1000000000001,NA,94.7585540798073,212.470445050226,260.518324415414,21.6683542059973,52.7635241773742,NA,17.6657565910253,4.69849808779242,3.25941671180611,27.5621463743796,18.4948151777114,662.720572138925,70.5129781037852,8.64328271956132,3.49003242015816,1.80362653975721,1.34248004617167,167.46812228805,1413.79783168944,1513.56809428294,41.430914062203,16.3698531082669,185.455827489177,27.213896364794,94.7328599903627,74.9127763575947,79.4270829663165,4.13602583544252
SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1234$ROW15$RANGE16$LH123HT X PHB47,Scottsbluff,1284,Hybrid HIPS,Medium,Full,2,15,16,PHK56 X W606S,Hybrid,2022-08-06,2022-08-10,,NA,86.36,180.34,238.76,2022-11-09 15:08:26,20.81,17.6,58.3,280,15.5,4,16,3.1,23,525.5,113.5,yellow,N,36.8,15,NA,70.58,8.45,2.95,1.39,1.08,0.08,NA,NA,140.310413524937,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,79,83,123.369565217391,22.8260869565217,NA,NA,150,4,1509.405,1596.855,87.45,NA,84.0660427326089,180.963452295814,236.340655285725,18.2561062860065,57.1477594085808,NA,15.6717143059545,4.04357905782426,2.94080889135132,22.6764025094184,16.3921889375933,529.483542777382,70.9458856476602,8.20561249973302,3.31161913946402,1.39600683973366,1.17520950958465,144.957537300524,1455.28930990628,1546.14995344648,36.8044360103842,15.144649430203,142.491368312414,26.3098030126471,90.3115244400855,76.6077727913716,80.7157000436548,4.10116284351869
SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1288$ROW13$RANGE20$LH74 X PHN82,Scottsbluff,1238,Hybrid HIPS,Medium,Full,2,13,20,LH185 X LH82,Hybrid,2022-07-26,2022-07-31,,NA,60.96,147.32,205.74,2022-11-09 14:32:57,21.75,21.7,57.5,226,13.6,4,14.9,2.5,16.6,503.5,130.9,yellow,N,35.5,16,NA,70.76,7.38,3.97,1.06,1.22,0.09,NA,NA,139.351496196112,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,68,73,143.846153846154,29.010989010989,NA,NA,150,5,1263.605,1371.705,108.1,NA,72.7539065381003,165.905456845214,221.433108763729,20.0328230881734,56.6014007479585,NA,14.5382122668574,4.11718785201463,2.65874584894981,19.4353016777555,15.687610830877,517.486970840402,71.399944262944,7.43278818304588,3.84404039919597,1.1852645226628,1.24410448695913,144.475370361217,1333.73932329823,1440.06751572924,35.9540502592798,15.8556767857741,151.235780029407,29.0206813230787,105.747369771373,71.1676019514169,76.0173807989843,4.84268563780726
SCOTTSBLUFF$HYBRID-HIPS - HIGH NITROGEN$REP2$PLOT1489$ROW2$RANGE26$PHW52 X PHM49,Scottsbluff,1049,Hybrid HIPS,Low,Full,2,2,26,PHK56 X 3IIH6,Hybrid,2022-07-25,2022-07-29,,NA,81.28,193.04,236.22,2022-11-09 10:37:41,20.49,14.5,55.5,27,11.6,4.4,12.9,2.5,12.2,370.2,94.5,yellow,N,24.5,16,NA,72.53,7.58,3.96,1.34,1.29,0.08,NA,NA,143.350326289096,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,67,71,102.717391304348,27.8260869565217,NA,NA,75,4,1240.405,1328.455,88.05,NA,74.413240982173,188.099860860745,232.332974519768,15.9540860286472,55.7270087705151,NA,12.3723324089079,4.21175120618172,2.52089490734053,14.9228975474994,13.7318632821995,409.021117812896,72.2714147314381,7.39638267599595,3.92585166106169,1.34775185232767,1.25861093641236,130.668503880082,1280.40873881319,1371.83465405385,27.9384179789352,15.4784077483977,117.140952629988,28.4129491451596,87.8200071873872,69.2437375161579,72.9934125710909,3.99748264394816
SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1237$ROW15$RANGE19$B73 X 3IIH6,Scottsbluff,1287,Hybrid HIPS,Medium,Full,2,15,19,PHJ40 X LH82,Hybrid,2022-07-29,2022-08-02,,NA,83.82,175.26,231.14,2022-11-09 15:06:49,23.09,18.5,58.8,277,15.8,4.5,17.4,3.1,22.8,533.2,160.3,yellow,N,36,15,NA,71.29,8.15,3.29,1.29,1.2,0.09,NA,NA,153.982779374472,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,71,75,176.153846153846,31.978021978022,NA,NA,150,4,1328.455,1414.305,85.8500000000001,NA,82.8839797621918,178.782613658951,233.272838305992,18.7022362877068,57.4302900521721,NA,15.7784341166141,4.27461477962289,2.92660604105764,22.6596487641778,17.0303876412537,533.329097645756,71.3669800647159,7.95039383897372,3.47400393963266,1.3424391433294,1.23432153636753,149.430277755901,1358.34093400624,1447.65905858012,36.4515394745837,15.1839982500613,168.873880793435,30.8122025968208,88.9469956554521,72.3148783127431,76.3971516939439,4.07104806356894
SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1109$ROW22$RANGE11$LH195 X PHM49,Scottsbluff,1399,Hybrid HIPS,High,Full,1,22,11,2369 X 3IIH6,Hybrid,2022-08-01,2022-08-05,,NA,81.28,187.96,236.22,2022-11-10 11:28:14,27.54,15.2,55.9,397,15.6,4,17.9,2.8,19.8,581.5,161.9,yellow,Y,36.5,16.5,NA,72.7,7.57,4.24,1.52,1.46,0.09,NA,NA,191.095473879966,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,74,78,177.912087912088,30.8791208791209,NA,NA,225,4,1393.155,1483.455,90.3,NA,80.4796981411413,182.269289163656,230.741384534324,16.8737911409107,55.6997824858478,NA,15.5076420716982,4.00126988845937,2.75575875685789,21.7102080176169,17.5661613319719,565.979782895316,71.8751755553634,7.9613912734681,4.03883257197424,1.43468567759111,1.36664667591429,164.909271260809,1395.39688331142,1482.80854000553,36.8610161347036,15.8940317151361,173.877050287206,30.9019933595187,88.6544164653244,74.0714265761481,78.2856135370848,3.91195963962813
SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP2$PLOT1170$ROW20$RANGE22$SYNGENTA NK0760-3111,Scottsbluff,1360,Hybrid HIPS,High,Full,2,20,22,PHK56 X LH198,Hybrid,2022-08-01,2022-08-05,,NA,119.38,193.04,248.92,2022-11-10 11:01:11,27.93,18.1,56.8,358,14.8,4.9,15.5,3,24.8,551.2,166.1,yellow,N,34.8,15.5,NA,69.68,7.93,4.29,1.52,1.35,0.1,NA,NA,187.173969230769,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,74,78,184.555555555556,32.8888888888889,NA,NA,225,4,1393.155,1483.455,90.3,NA,104.041863853482,191.350916522523,244.779922082969,18.6523461941866,56.7740851807741,NA,15.6579778889018,4.73132109075439,3.04837980584704,24.2185085016263,16.4679510661189,555.568033053609,70.1749008756452,8.24135199874148,3.97061961384576,1.50742082696904,1.32914777530865,179.817824393179,1386.75174254117,1483.60339394728,35.637979745412,15.6562123322353,175.56645307846,30.9608046366478,95.5240755675891,73.6904657480175,77.7138621172614,4.27615647698172
SCOTTSBLUFF$HYBRID-HIPS - FILL NITROGEN$REPL$PLOTFILL$ROW1$RANGE23$FILL,Scottsbluff,1021,Hybrid HIPS,Low,Full,NA,1,23,F42 X MO17,Hybrid,2022-08-03,2022-08-06,,NA,88.9,208.28,259.08,2022-11-09 10:33:46,17.96,19.6,55.3,21,14.1,3.4,14.4,2,16.6,487.5,113.5,yellow,N,36.5,15,NA,72.85,5.94,4.07,1.37,1.18,0.1,NA,NA,118.155241927303,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,76,79,126.111111111111,27.5555555555556,NA,NA,75,3,1437.655,1509.405,71.75,NA,76.9675069308804,195.99973758383,245.200771490119,18.543947563325,55.4955453913456,NA,13.3672040097377,3.62883801652095,2.19608836823123,16.5460249677712,14.3625502536813,454.512581327468,72.3235710935491,6.50511560750035,3.95906143725453,1.39298641067254,1.2032329715766,116.997916802645,1402.85188142793,1482.7371502846,33.9723629485012,14.9084575072497,120.405150263499,27.5160684880444,78.3480398009159,74.4714419198383,77.8520435641482,3.40881440778
SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1028$ROW25$RANGE5$PHW52 X PHM49,Scottsbluff,1468,Hybrid HIPS,High,Full,1,25,5,2FACC X 3IIH6,Hybrid,2022-07-28,2022-08-01,,NA,73.66,187.96,233.68,2022-11-10 12:31:53,27.82,14.6,57.3,486,13.9,3.8,13.5,3.1,22.1,492,161,yellow,Y,31.8,16,NA,72.17,7.76,3.61,1.36,1.38,0.09,NA,NA,194.404184615385,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,70,74,176.923076923077,36.9230769230769,NA,NA,225,4,1309.505,1393.155,83.6499999999999,NA,72.038407170028,182.318166001799,229.267436805123,16.1371631355441,56.4229627509356,NA,15.3869108619711,4.04180998343714,2.95217664209787,22.6711100885583,15.4481488200928,530.954206814938,71.6547311882892,7.95927199767571,3.80393900585807,1.36697164737366,1.36280294323223,186.067773562148,1341.22593061308,1421.87387717606,35.2173596981426,15.7653277835255,181.730151518716,35.1296189325978,75.0994225959458,71.4946263364595,75.1642025953954,3.51639372435723
SCOTTSBLUFF$HYBRID-HIPS - HIGH NITROGEN$REP2$PLOT1430$ROW4$RANGE17$PHK76 X LH198,Scottsbluff,1090,Hybrid HIPS,Low,Full,2,4,17,LH123HT X PHB47,Hybrid,2022-08-09,2022-08-12,,NA,71.12,190.5,238.76,2022-11-09 11:26:43,13.92,17.8,51.7,86,10.2,2.6,11.9,2,12.5,327.8,69.5,yellow,N,29,13.5,NA,72.33,6.27,3.66,1.43,0.92,0.07,NA,NA,93.6271202028741,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,82,85,74.7311827956989,22.258064516129,NA,NA,75,3,1573.405,1646.055,72.6500000000001,NA,67.1194444958413,180.90041751589,228.922693442848,17.5143060016827,53.8619210004245,NA,11.3031423916982,3.14777172664497,2.25872497639262,13.8433194432915,12.9901439764365,354.841878485515,72.2200287170323,6.36603547250685,3.74566846273029,1.35379896744829,1.07694240289348,92.3830699051075,1500.00976213366,1571.7372038095,29.6490447104979,14.0929778728311,81.5812542928398,23.0443658135185,79.4406028573838,77.7639634833737,81.7174641751082,3.40823140709815
SCOTTSBLUFF$HYBRID-HIPS - FILL NITROGEN$REPL$PLOTFILL$ROW20$RANGE26$FILL,Scottsbluff,1364,Hybrid HIPS,High,Full,NA,20,26,PHZ51 X LH145,Hybrid,2022-07-30,2022-08-02,,NA,91.44,198.12,248.92,2022-11-10 11:03:27,22.67,14.9,60.5,362,19.6,3.6,18.6,2.2,29.7,642.8,173.7,yellow,Y,39.8,15,NA,71.18,8.21,3.66,1.02,1.17,0.08,NA,NA,157.859852578191,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,72,75,188.804347826087,30.3260869565217,NA,NA,225,3,1350.255,1414.305,64.05,NA,90.7670856764154,200.347986047865,252.077801319309,17.1050651559988,57.9189306886595,NA,18.1440705626992,4.01386606484145,2.61718702143067,26.7801930025546,18.079439802845,603.169864127825,70.8593626069575,8.39889648917208,3.6232548299231,1.33848574418278,1.24958394887067,162.516110157012,1369.13599473219,1454.08032244545,38.6763317545103,15.3770130307833,178.091155641071,29.5263270739218,80.7509186481537,72.8681667984446,76.7590366113615,3.66862851941061
SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1029$ROW25$RANGE6$2369 X PHN82,Scottsbluff,1469,Hybrid HIPS,High,Full,1,25,6,F42 X MO17,Hybrid,2022-07-31,2022-08-03,,NA,83.82,190.5,238.76,2022-11-10 12:30:28,30.31,20,52.5,485,17.4,4,16.2,2.5,26,637,189.4,yellow,Y,45,15,NA,71.49,7.4,3.87,1.85,1.34,0.1,NA,NA,198.411360946746,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,73,76,210.444444444444,33.4444444444444,NA,NA,225,3,1371.705,1437.655,65.95,NA,76.9917164046726,182.336797540227,230.300976609547,18.8625343639128,53.9102976656731,NA,17.1253914107553,4.17009251270605,2.6566004906733,24.6417524958884,16.8012710779963,603.582810109237,71.3098390548885,7.78253342638208,3.92694241855004,1.63496781594989,1.34368863208907,187.693971540299,1372.56148903957,1444.24027236604,41.8966000562929,15.2688134326249,198.200496857157,33.3203265991464,66.7477740334741,73.0054529785625,76.2615596052597,3.03545707305753
SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1203$ROW16$RANGE10$PHK76 X W606S,Scottsbluff,1303,Hybrid HIPS,Medium,Full,1,16,10,PIONEER P0589 AMXT,Hybrid,2022-07-26,2022-07-30,,NA,81.28,180.34,226.06,2022-11-10 10:21:41,29.62,17.1,57.6,301,15.6,4.2,17.8,2.9,20.7,599.5,167.4,yellow,N,37.2,16.2,NA,72.07,8.21,3.44,1.52,1.3,0.09,NA,NA,200.923251394759,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,68,72,183.956043956044,30.3296703296703,NA,NA,150,4,1263.605,1350.255,86.6500000000001,NA,82.2219906619438,182.470346288289,230.121953918528,18.3066904747133,56.6931489105321,NA,15.7992150980384,4.20510737759554,2.84312984439544,21.5817980197302,17.4274190381297,569.485713945644,71.6230278652469,8.13289867111652,3.60640004992653,1.60147026561797,1.30176785663899,188.073018866402,1298.50428835999,1388.2695675726,37.1411360539347,15.7288133674897,174.717025231657,30.5512190919709,86.9557424940009,69.5901376493192,73.7190388698354,4.0353906542876
SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1207$ROW16$RANGE14$PHZ51 X LH145,Scottsbluff,1307,Hybrid HIPS,Medium,Full,1,16,14,PHW52 X LH185,Hybrid,2022-07-27,2022-08-01,,NA,60.96,147.32,210.82,2022-11-10 10:23:57,24.85,21.8,55.2,305,16.9,4.4,17.9,2.6,21.9,584.5,179.3,yellow,N,41.2,14,NA,72.06,7.44,3.82,1.59,1.25,0.1,NA,NA,159.00975147929,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,69,74,199.222222222222,35.6666666666667,NA,NA,150,5,1286.355,1393.155,106.8,NA,71.2813430798441,164.690928083876,221.600363369373,20.5557798256298,55.6633953803913,NA,16.498208751548,4.33983473655413,2.71632252590579,22.234440215077,17.4776928467261,560.98109079613,71.636920922619,7.77360281577836,3.75217914773134,1.60608602445456,1.27532377285941,160.624561302897,1304.16798578225,1403.65529541503,39.1642487524894,14.5836332576572,181.874607151111,33.0324623495414,96.7661781154727,69.8233640910372,74.4447162899416,4.5242440259407
SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1106$ROW22$RANGE8$PHK56 X 3IIH6,Scottsbluff,1396,Hybrid HIPS,High,Full,1,22,8,PHN46 X W606S,Hybrid,2022-07-27,2022-08-01,,NA,76.2,162.56,223.52,2022-11-10 11:26:23,19.35,18.4,57.8,394,15.2,4.2,18.2,3,27.8,515.8,158,yellow,N,35.8,14.5,NA,72.39,8.92,3.09,0.86,1.11,0.09,NA,NA,129.199770076078,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,69,74,173.626373626374,33.6263736263736,NA,NA,225,5,1286.355,1393.155,106.8,NA,78.1005083880778,171.05981396377,226.810167923442,18.4199097004005,56.895375172594,NA,15.2698220498292,4.10895200604223,2.82398134803046,25.7602235267701,17.6847822043305,532.176952303385,71.755669965235,8.62457772782052,3.48497976274698,1.07239516489139,1.1905194028405,133.50252373878,1342.29795978784,1437.42551650469,36.5379619805187,14.900500880733,171.95429965379,32.4288048802262,95.4023728541467,71.5827660067738,76.0960512202209,4.36468441377376
SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1104$ROW22$RANGE6$B37 X H95,Scottsbluff,1394,Hybrid HIPS,High,Full,1,22,6,PHK76 X 3IIH6,Hybrid,2022-07-28,2022-08-01,,NA,109.22,200.66,261.62,2022-11-10 11:25:21,19.16,14.6,59.2,392,14.4,4.1,15.4,2.5,16.8,488.2,99.7,yellow,N,32.5,16.2,NA,71.52,7.19,4.27,0.91,1.22,0.07,NA,NA,133.888719526627,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,70,74,107.204301075269,27.9569892473118,NA,NA,225,4,1309.505,1393.155,83.6499999999999,NA,94.7816048847628,191.454962676844,248.032239035472,16.4840834620659,57.8518990234635,NA,14.8449854290148,4.07806161132982,2.55333111690968,20.2961856618773,16.26386893527,517.741406971276,71.344332136853,7.75169722567263,4.08936134968932,1.07159677273325,1.24485712719801,135.585277004388,1354.07617566892,1437.27022337955,34.9213732769078,15.7539111526489,138.890663523213,29.6962172555512,82.1081824269591,72.0905693940576,75.9118421034093,3.80840921780023
SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1030$ROW25$RANGE7$B84 X 3IIH6,Scottsbluff,1470,Hybrid HIPS,High,Full,1,25,7,PIONEER P0589 AMXT,Hybrid,2022-07-28,2022-08-01,,NA,60.96,160.02,208.28,2022-11-10 12:29:50,29.51,15.5,57.8,484,16.8,4,15.9,2.2,22.8,648,188.4,yellow,N,39.8,16.5,NA,69.95,8.93,3.8,1.68,1.38,0.1,NA,NA,204.040571428571,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,70,74,209.333333333333,33.2222222222222,NA,NA,225,4,1309.505,1393.155,83.6499999999999,NA,65.43644460073,166.056401274603,213.821274995168,16.637890176853,56.4476820559964,NA,16.8137866651045,4.20134232909117,2.51101944326452,23.0610739004369,16.6543937007686,609.211205806094,70.5349470029733,8.55079440810862,3.88512390547791,1.57242845424357,1.36463754300528,190.132339742255,1341.70158708312,1422.107801468,39.3635945263203,16.0222281196218,197.354335062689,33.1392357216077,76.0157215980799,71.5165336539336,75.3501607977616,3.55036294629688
SCOTTSBLUFF$HYBRID-HIPS - LOW NITROGEN$REP1$PLOT1026$ROW25$RANGE3$LH185 X LH82,Scottsbluff,1466,Hybrid HIPS,High,Full,1,25,3,4N506 X 3IIH6,Hybrid,2022-08-01,2022-08-03,,NA,71.12,195.58,243.84,2022-11-10 12:33:17,25.96,14.2,56.1,488,16.1,4.9,18.2,3,25.1,562.5,165.3,yellow,N,36.5,15.5,NA,69.84,8.01,5.17,1.11,1.47,0.09,NA,NA,182.256316483516,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,74,76,181.648351648352,32.5274725274725,NA,NA,225,2,1393.155,1437.655,44.5,NA,71.0188642488423,188.949768633591,237.729207636761,15.8864301455025,56.0224946998141,NA,16.5098491469132,4.54531149690921,2.89342908610588,24.1277254851661,17.7919061405428,565.946659760367,70.4995153863734,8.07774888964217,4.59825310566124,1.19647169037367,1.40620288776674,180.74808178263,1382.59016426337,1443.89429606966,37.3929544979374,15.5082084601855,184.673045056824,33.0717604972606,54.426227802475,73.4735540905688,75.9554163419423,2.47240169850464
SCOTTSBLUFF$HYBRID-HIPS - HIGH NITROGEN$REP2$PLOT1357$ROW7$RANGE19$PHK56 X W606S,Scottsbluff,1167,Hybrid HIPS,Low,Full,2,7,19,LH198 X PHB47,Hybrid,2022-08-06,2022-08-10,,NA,83.82,187.96,233.68,2022-11-09 13:50:02,13.72,16.3,59.5,166,11.6,3.8,11.1,2.6,14.8,301.8,64.7,yellow,N,24.5,12.8,NA,69.81,9.41,3.72,1.89,1.08,0.07,NA,NA,93.9658792899408,NA,NA,NA,2022-05-19 05:00:00,NA,22.5,79,83,69.5698924731183,21.9354838709677,NA,NA,75,4,1509.405,1596.855,87.45,NA,75.1304463686713,176.201217144586,221.408634371341,16.4095448999443,58.0666877114522,NA,12.78490016536,3.95698202973528,2.77659499125432,16.3150010653079,12.7462143938084,378.100115765519,70.3453919414266,8.87342435357468,3.8061808282105,1.7445096168104,1.16051273799208,93.6718724691441,1458.98487390541,1552.55559651846,28.3185642403523,13.9247504496981,87.3280815848805,22.7062300137711,92.4977050595216,76.9978339437388,80.9541797309213,4.16514737812929
