qrCode,location,sublocation,irrigationProvided,N,poundsOfNitrogenPerAcre,experiment,plotLength,totalStandCount,block,column,range,plot,genotype,plantingDate,anthesisDate,silkDate,daysToAnthesis,daysToSilk,anthesisSilkingInterval,GDDToAnthesis,GDDToSilk,anthesisSilkingIntervalGDD,earHeight,plantH,plantDensity,earLength,earFillLength,earWidth,shelledCobWidth,kernelsPerRow,kernelRowNumber,kernelsPerEar,hundredKernelMass,kernelMassPerEar,shelledCobMass,kernelColor,notes,rep
LINCOLN$SAM$REP1$PLOT1308$ROW35$RANGE7$CM37,Lincoln,Lincoln,NA,Medium,150,NA,7.5,26,1,35,7,1308,CM37,5/5/22,7/6/22,7/6/22,62,62,0,995.32,995.32,0,40,97,5735,10.833,10.886,3.258,2.431,13,10.8,116,19.675,24.1,2.431,yellow,ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;NA,1
LINCOLN$SAM$REP1$PLOT1309$ROW36$RANGE7$MO47,Lincoln,Lincoln,NA,Medium,150,NA,7.5,30,1,36,7,1309,MO47,5/5/22,7/15/22,7/18/22,71,74,3,1230.13,1315.8,85.67,66,126,6618,12.688,10.533,3.276,2.342,20.8,14,226,14.483,32,2.342,yellow,uneven rows/ eaten; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,1
LINCOLN$SAM$REP1$PLOT1310$ROW37$RANGE7$NC290A,Lincoln,Lincoln,NA,Medium,150,NA,7.5,27,1,37,7,1310,NC290A,5/5/22,7/21/22,7/27/22,77,83,6,1391.03,1543.06,152.03,64,126,5956,10.476,8.623,3.319,2.203,10.7,11.5,136,18.325,24.5,2.203,yellow,eaten; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,1
LINCOLN$SAM$REP1$PLOT1311$ROW38$RANGE7$IA2132,Lincoln,Lincoln,NA,Medium,150,NA,7.5,23,1,38,7,1311,IA2132,5/5/22,7/13/22,7/19/22,69,75,6,1179.69,1340.87,161.18,46,112,5074,11.805,10.973,3.309,2.01,22.8,14.2,280,13.217,36.4,2.01,white,ak; ;ak/uneven rows; ;ak; ;ak; ;uneven rows; ;uneven rows; ;NA,1
LINCOLN$SAM$REP1$PLOT1312$ROW39$RANGE7$EP1,Lincoln,Lincoln,NA,Medium,150,NA,7.5,24,1,39,7,1312,EP1,5/5/22,7/6/22,7/7/22,62,63,1,995.32,1023.04,27.72,41,110,5294,11.938,11.314,2.854,2.029,18.2,10.7,183,13.892,24.8,2.029,yellow,; ;; ;; ;; ;; ;; ;NA,1
LINCOLN$SAM$REP1$PLOT1313$ROW40$RANGE7$778,Lincoln,Lincoln,NA,Medium,150,NA,7.5,28,1,40,7,1313,778,5/5/22,7/13/22,7/18/22,69,74,5,1179.69,1315.8,136.11,58,130,6176,13.234,10.813,3.422,1.984,18,13.3,166,24.64,40.9,1.984,yellow,ak; ;fungus; ;ak; ;ak; ;ak; ;ak; ;NA,1
LINCOLN$SAM$REP1$PLOT1314$ROW41$RANGE7$NC302,Lincoln,Lincoln,NA,Medium,150,NA,7.5,29,1,41,7,1314,NC302,5/5/22,7/24/22,7/29/22,80,85,5,1471.81,1590.56,118.76,62,98,6397,6.634,NA,NA,1.456,NA,NA,14,NA,NA,1.456,white,; ;; ;; ;; ;; ;; ;NA,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,28,1,NA,NA,1315,P39,5/5/22,7/7/22,7/11/22,63,67,4,1023.04,1131.17,108.14,33,99,6176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;NA,1
LINCOLN$SAM$REP1$PLOT1316$ROW43$RANGE7$B73,Lincoln,Lincoln,NA,Medium,150,NA,7.5,27,1,43,7,1316,B73,5/5/22,7/19/22,7/25/22,75,81,6,1340.87,1499.78,158.91,88,136,5956,9.249,7.586,3.299,2.156,13.5,14,150,14.933,22.7,2.156,yellow,ak; ;ak; ;ak; ;ak; ;; ;; ;NA,1
LINCOLN$SAM$REP1$PLOT1317$ROW44$RANGE7$CML220,Lincoln,Lincoln,NA,Medium,150,NA,7.5,28,1,44,7,1317,CML220,5/5/22,7/25/22,7/28/22,81,84,3,1499.78,1570.31,70.54,46,101,6176,8.636,5.928,3.309,2.652,6.2,13,59,16.102,9.5,2.652,white,ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;NA,1
LINCOLN$SAM$REP1$PLOT1318$ROW45$RANGE7$S8324,Lincoln,Lincoln,NA,Medium,150,NA,7.5,31,1,45,7,1318,S8324,5/5/22,7/11/22,7/15/22,67,71,4,1131.17,1230.13,98.96,38,101,6838,8.732,7.772,2.818,1.521,17.5,14.3,223,13.233,31.5,1.521,yellow,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,1
LINCOLN$SAM$REP1$PLOT1319$ROW46$RANGE7$A654,Lincoln,Lincoln,NA,Medium,150,NA,7.5,20,1,46,7,1319,A654,5/5/22,7/6/22,7/8/22,62,64,2,995.32,1050.29,54.97,40,96,4412,10.421,9.155,2.798,1.882,17.7,10.3,136,17.2,22.5,1.882,yellow,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,1
LINCOLN$SAM$REP1$PLOT1320$ROW47$RANGE7$LH54,Lincoln,Lincoln,NA,Medium,150,NA,7.5,22,1,47,7,1320,LH54,5/5/22,7/18/22,7/19/22,74,75,1,1315.8,1340.87,25.07,52,104,4853,14.613,11.991,2.656,1.491,19.8,9.5,155,27.167,41,1.491,yellow,broken in half; ;; ;; ;; ;; ;; ;NA,1
LINCOLN$SAM$REP1$PLOT1321$ROW48$RANGE7$F7,Lincoln,Lincoln,NA,Medium,150,NA,7.5,22,1,48,7,1321,F7,5/5/22,7/6/22,7/6/22,62,62,0,995.32,995.32,0,25,70,4853,13.169,7.806,2.556,2.003,9.2,5.3,52,13.25,6.6,2.003,yellow,ak/uneven rows; ;ak ; ;ak; ;ak; ;ak; ;ak; ;NA,1
LINCOLN$SAM$REP1$PLOT1322$ROW49$RANGE7$H99,Lincoln,Lincoln,NA,Medium,150,NA,7.5,27,1,49,7,1322,H99,5/5/22,7/17/22,7/19/22,73,75,2,1288.38,1340.87,52.49,38,90,5956,11.722,8.727,2.811,1.974,14.2,11,152,14.017,20.5,1.974,orange,ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;NA,1
LINCOLN$SAM$REP1$PLOT1323$ROW50$RANGE7$W22 R1-R,Lincoln,Lincoln,NA,Medium,150,NA,7.5,30,1,50,7,1323,W22 R1-R,5/5/22,NA,NA,NA,NA,NA,NA,NA,NA,72,124,6618,11.891,7.712,3.188,2.159,5.5,13,73,16.8,12.6,2.159,black,ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;; ;; ;This hasnÂ´t FF and MF,1
LINCOLN$SAM$REP1$PLOT1324$ROW51$RANGE7$W117HT,Lincoln,Lincoln,NA,Medium,150,NA,7.5,20,1,51,7,1324,W117HT,5/5/22,7/4/22,7/12/22,60,68,8,935.75,1157.57,221.81,53,98,4412,9.424,8.29,2.938,2.236,8.5,11.8,74,21,15.2,2.236,yellow,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,1
LINCOLN$SAM$REP1$PLOT1325$ROW52$RANGE7$YU796_NS,Lincoln,Lincoln,NA,Medium,150,NA,7.5,27,1,52,7,1325,YU796_NS,5/5/22,7/17/22,7/18/22,73,74,1,1288.38,1315.8,27.42,48,120,5956,8.984,8.984,2.982,1.754,20.5,11.3,229,13.9,29.7,1.754,yellow,; ;ak; ;; ;; ;; ;; ;NA,1
LINCOLN$SAM$REP1$PLOT1326$ROW53$RANGE7$B73,Lincoln,Lincoln,NA,Medium,150,NA,7.5,30,1,53,7,1326,B73,5/5/22,7/18/22,7/29/22,74,85,11,1315.8,1590.56,274.76,98,146,6618,10.459,9.646,3.998,2.799,16,16,261,17.2,44.3,2.799,yellow,ak; ;n/a; ;n/a; ;n/a; ;n/a; ;n/a; ;NA,1
LINCOLN$SAM$REP1$PLOT1327$ROW54$RANGE7$NC262,Lincoln,Lincoln,NA,Medium,150,NA,7.5,28,1,54,7,1327,NC262,5/5/22,7/14/22,7/25/22,70,81,11,1203.25,1499.78,296.53,42,110,6176,6.784,5.782,2.943,1.817,9.4,10.8,98,18.85,18.9,1.817,yellow,; ;; ;; ;fungus; ;fungus; ;; ;NA,1
LINCOLN$SAM$REP1$PLOT1328$ROW55$RANGE7$CI187-2,Lincoln,Lincoln,NA,Medium,150,NA,7.5,20,1,55,7,1328,CI187-2,5/5/22,7/17/22,7/25/22,73,81,8,1288.38,1499.78,211.4,94,120,4412,12.902,11.663,3.058,2.104,11.2,11.8,115,16.1,18.3,2.104,yellow,ak; ;ak; ;ak; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;NA,1
LINCOLN$SAM$REP1$PLOT1329$ROW56$RANGE7$UFMU-10309,Lincoln,Lincoln,NA,Medium,150,NA,7.5,25,1,56,7,1329,UFMU-10309,5/5/22,7/15/22,7/18/22,71,74,3,1230.13,1315.8,85.67,73,146,5515,14.062,11.814,3.354,2.283,26.5,16,331,15.183,50.6,2.283,black,ak; ;ak; ;ak; ;na; ;na; ;na; ;NA,1
LINCOLN$SAM$REP1$PLOT1330$ROW57$RANGE7$F42,Lincoln,Lincoln,NA,Medium,150,NA,7.5,26,1,57,7,1330,F42,5/5/22,7/11/22,7/18/22,67,74,7,1131.17,1315.8,184.62,47,138,5735,10.002,9.303,3.577,2.504,21.7,17.3,292,10.05,27.4,2.504,yellow,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,31,1,NA,NA,1331,B73,5/5/22,7/17/22,7/22/22,73,78,5,1288.38,1416.17,127.8,82,178,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;NA,1
LINCOLN$SAM$REP1$PLOT1332$ROW4$RANGE8$UFMU-05595,Lincoln,Lincoln,NA,Medium,150,NA,7.5,28,1,4,8,1332,UFMU-05595,5/5/22,7/17/22,7/19/22,73,75,2,1288.38,1340.87,52.49,62,144,6176,10.351,8.64,2.913,1.795,19.4,15.2,182,10.06,25.4,1.795,black,ak; ;ak; ;ak; ;ak; ;ak; ;; ;NA,1
LINCOLN$SAM$REP1$PLOT1333$ROW5$RANGE8$W22,Lincoln,Lincoln,NA,Medium,150,NA,7.5,28,1,5,8,1333,W22,5/5/22,7/14/22,7/18/22,70,74,4,1203.25,1315.8,112.55,62,144,6176,9.425,8.891,2.681,1.485,19,13,70,11.125,20.6,1.485,yellow,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,1
LINCOLN$SAM$REP1$PLOT1334$ROW6$RANGE8$UFMU-07868,Lincoln,Lincoln,NA,Medium,150,NA,7.5,32,1,6,8,1334,UFMU-07868,5/5/22,7/15/22,7/18/22,71,74,3,1230.13,1315.8,85.67,66,152,7059,7.372,7.141,2.561,1.447,16,13.3,77,10.3,16.7,1.447,black,; ;; ;; ;; ;; ;; ;NA,1
LINCOLN$SAM$REP1$PLOT1335$ROW7$RANGE8$PHG47,Lincoln,Lincoln,NA,Medium,150,NA,7.5,27,1,7,8,1335,PHG47,5/5/22,7/13/22,7/15/22,69,71,2,1179.69,1230.13,50.44,40,114,5956,11.353,10.373,3.08,2.028,21.5,16.2,274,11.467,30.6,2.028,orange/black,; ;; ;; ;; ;; ;ak; ;NA,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,28,1,NA,NA,1336,NC230,5/5/22,7/22/22,NA,78,NA,NA,1416.17,NA,NA,58,112,6176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;No FF drought stress,1
LINCOLN$SAM$REP1$PLOT1337$ROW9$RANGE8$UFMU-08805,Lincoln,Lincoln,NA,Medium,150,NA,7.5,26,1,9,8,1337,UFMU-08805,5/5/22,7/18/22,7/22/22,74,78,4,1315.8,1416.17,100.38,68,140,5735,8.929,5.676,2.687,1.328,10,12,34,NA,12.1,1.328,black,; ;; ;; ;; ;; ;; ;NA,1
LINCOLN$SAM$REP1$PLOT1338$ROW10$RANGE8$B73,Lincoln,Lincoln,NA,Medium,150,NA,7.5,27,1,10,8,1338,B73,5/5/22,7/20/22,7/31/22,76,87,11,1366.37,1627.91,261.54,80,149,5956,8.819,NA,NA,1.813,NA,NA,37,NA,NA,1.813,orange,; ;; ;; ;; ;; ;; ;NA,1
LINCOLN$SAM$REP1$PLOT1339$ROW11$RANGE8$779,Lincoln,Lincoln,NA,Medium,150,NA,7.5,24,1,11,8,1339,779,5/5/22,7/6/22,7/9/22,62,65,3,995.32,1077.9,82.58,38,120,5294,10.572,NA,NA,1.549,NA,NA,15,16.739,2.6,1.549,yellow,scattered kernels around the cob; ;scattered kernels around the cob; ;scattered kernels around the cob; ;scattered kernels around the cob; ;scattered kernels around the cob; ;scattered kernels around the cob; ;NA,1
LINCOLN$SAM$REP1$PLOT1340$ROW12$RANGE8$29MIBZ2,Lincoln,Lincoln,NA,Medium,150,NA,7.5,11,1,12,8,1340,29MIBZ2,5/5/22,7/12/22,7/18/22,68,74,6,1157.57,1315.8,158.23,53,119,2426,13.679,11.463,3.379,2.27,22.8,13.3,259,14.18,36.5,2.27,yellow,ak; ;ak; ;ak; ;ak eaten; ;ak; ;ak uneven rows; ;NA,1
LINCOLN$SAM$REP1$PLOT1341$ROW13$RANGE8$L127,Lincoln,Lincoln,NA,Medium,150,NA,7.5,26,1,13,8,1341,L127,5/5/22,7/11/22,7/15/22,67,71,4,1131.17,1230.13,98.96,48,116,5735,11.837,9.155,3.393,2.48,18.5,13.2,210,12.28,27,2.48,yellow/black,ak ; ;ak ; ;ak ; ;ak ; ;ak ; ;ak ; ;NA,1
LINCOLN$SAM$REP1$PLOT1342$ROW14$RANGE8$UFMU-08808,Lincoln,Lincoln,NA,Medium,150,NA,7.5,29,1,14,8,1342,UFMU-08808,5/5/22,7/18/22,7/20/22,74,76,2,1315.8,1366.37,50.57,56,132,6397,8.223,4.1,2.183,1.382,8.5,7.8,50,15.7,7.8,1.382,black,mold/fungus; ;mold/some kernels with white spots; ;mold/; ;scattered kernels; ;scattered kernels; ;1 yellow kernel; ;NA,1
LINCOLN$SAM$REP1$PLOT1343$ROW15$RANGE8$NC364,Lincoln,Lincoln,NA,Medium,150,NA,7.5,21,1,15,8,1343,NC364,5/5/22,7/24/22,7/23/22,80,79,-1,1471.81,1442.57,-29.24,60,128,4632,5.705,6.087,2.691,1.952,8,8,42,22.381,9.4,1.952,yellow,ak; ;; ;; ;; ;; ;; ;NA,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,32,1,NA,NA,1344,CI66,5/5/22,7/30/22,NA,86,NA,NA,1608.06,NA,NA,NA,89,7059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;NA,1
LINCOLN$SAM$REP1$PLOT1345$ROW17$RANGE8$UFMU-08594,Lincoln,Lincoln,NA,Medium,150,NA,7.5,27,1,17,8,1345,UFMU-08594,5/5/22,7/19/22,7/22/22,75,78,3,1340.87,1416.17,75.31,57,140,5956,10.419,9.468,3.08,2.093,18.8,13.4,168,14.2,28.3,2.093,black,ak; ;ak; ;ak; ;ak; ;eaten kernels; ;; ;NA,1
LINCOLN$SAM$REP1$PLOT1346$ROW18$RANGE8$LH57,Lincoln,Lincoln,NA,Medium,150,NA,7.5,28,1,18,8,1346,LH57,5/5/22,7/13/22,7/18/22,69,74,5,1179.69,1315.8,136.11,36,114,6176,9.696,9.657,2.74,1.302,7.8,6.5,58,15.85,9.4,1.302,yellow/black,ak eaten; ;ak   ; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;NA,1
LINCOLN$SAM$REP1$PLOT1347$ROW19$RANGE8$78010,Lincoln,Lincoln,NA,Medium,150,NA,7.5,24,1,19,8,1347,78010,5/5/22,7/15/22,7/18/22,71,74,3,1230.13,1315.8,85.67,59,124,5294,11.146,9.047,3.338,2.304,16.2,13.2,180,15.633,27.6,2.304,yellow/black,ak; ;lk/mold; ;ak; ;ak/mold ; ;ak; ;ak; ;NA,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,28,1,NA,NA,1348,NC346,5/5/22,7/30/22,NA,86,NA,NA,1608.06,NA,NA,77,121,6176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;No FF; insect damage and drought stress,1
LINCOLN$SAM$REP1$PLOT1349$ROW21$RANGE8$MT42,Lincoln,Lincoln,NA,Medium,150,NA,7.5,23,1,21,8,1349,MT42,5/5/22,7/6/22,7/8/22,62,64,2,995.32,1050.29,54.97,50,132,5074,12.794,11.833,2.864,1.961,23.7,13,290,11.6,32.9,1.961,yellow/red,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,1
LINCOLN$SAM$REP1$PLOT1350$ROW22$RANGE8$W153R,Lincoln,Lincoln,NA,Medium,150,NA,7.5,13,1,22,8,1350,W153R,5/5/22,7/13/22,7/18/22,69,74,5,1179.69,1315.8,136.11,50,132,2868,11.347,10.776,3.407,2.13,22.2,12,252,18.1,44.4,2.13,red,ak; ;ak; ;eaten; ;ak; ;; ;; ;NA,1
LINCOLN$SAM$REP1$PLOT1351$ROW23$RANGE8$A188,Lincoln,Lincoln,NA,Medium,150,NA,7.5,30,1,23,8,1351,A188,5/5/22,7/6/22,7/8/22,62,64,2,995.32,1050.29,54.97,33,112,6618,11.782,9.851,3.431,1.89,22.2,12.5,193,21.05,39.6,1.89,white,mold; ;rotten looking; mold; popped kernels; ;fungus; ;; ;; ;popped kernels; ;NA,1
LINCOLN$SAM$REP1$PLOT1352$ROW24$RANGE8$LH1,Lincoln,Lincoln,NA,Medium,150,NA,7.5,27,1,24,8,1352,LH1,5/5/22,7/17/22,7/21/22,73,77,4,1288.38,1391.03,102.65,50,119,5956,12.793,10.156,3.582,2.388,17.5,14.3,189,18.22,33.8,2.388,yellow,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,22,1,NA,NA,1353,CML10,5/5/22,8/11/22,NA,98,NA,NA,1909.06,NA,NA,NA,208,4853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;NA,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,27,1,NA,NA,1354,CML261,5/5/22,8/15/22,NA,102,NA,NA,2013.76,NA,NA,NA,202,5956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;NA,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,16,1,NA,NA,1355,CML331,5/5/22,8/12/22,NA,99,NA,NA,1932.31,NA,NA,NA,180,3529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;NA,1
LINCOLN$SAM$REP1$PLOT1356$ROW28$RANGE8$SG18,Lincoln,Lincoln,NA,Medium,150,NA,7.5,32,1,28,8,1356,SG18,5/5/22,7/13/22,7/18/22,69,74,5,1179.69,1315.8,136.11,112,199,7059,14.159,12.76,3.521,2.488,28.2,14.2,380,16.117,59.9,2.488,yellow,ak; ;ak/mold; ;ak; ;ak/mold; ;ak; ;ak; ;NA,1
LINCOLN$SAM$REP1$PLOT1357$ROW29$RANGE8$CML92,Lincoln,Lincoln,NA,Medium,150,NA,7.5,28,1,29,8,1357,CML92,5/5/22,7/18/22,7/31/22,74,87,13,1315.8,1627.91,312.11,110,205,6176,14.347,10.116,3.663,2.361,22,15,294,20.22,64.7,2.361,yellow,; ;ak eaten; ;ak  ; ;ak eaten; ;; ;ak uneven rows; ;NA,1
LINCOLN$SAM$REP1$PLOT1358$ROW30$RANGE8$38-11,Lincoln,Lincoln,NA,Medium,150,NA,7.5,30,1,30,8,1358,38-11,5/5/22,7/25/22,8/1/22,81,88,7,1499.78,1651.71,151.93,114,182,6618,10.726,9.649,2.862,1.995,12.5,9.7,68,17.42,11.8,1.995,yellow,ak ; ;ak ; ;ak ; ;ak ; ;ak ; ;ak ; ;NA,1
LINCOLN$SAM$REP1$PLOT1359$ROW31$RANGE8$F2834T,Lincoln,Lincoln,NA,Medium,150,NA,7.5,30,1,31,8,1359,F2834T,5/5/22,7/20/22,7/25/22,76,81,5,1366.37,1499.78,133.4,66,147,6618,9.832,6.42,2.31,1.625,7.7,7.8,52,18.806,9.7,1.625,yellow,ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;NA,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,29,1,NA,NA,1360,L317,5/5/22,7/24/22,NA,80,NA,NA,1471.81,NA,NA,131,186,6397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;NA,1
LINCOLN$SAM$REP1$PLOT1361$ROW33$RANGE8$B73,Lincoln,Lincoln,NA,Medium,150,NA,7.5,27,1,33,8,1361,B73,5/5/22,7/18/22,7/21/22,74,77,3,1315.8,1391.03,75.23,100,176,5956,8.241,7.582,3.571,2.164,14.7,15,202,15.867,30.9,2.164,yellow,ak eaten; ;ak eaten; ;ak eaten; ;ak eaten; ;ak eaten; ;ak eaten; ;NA,1
LINCOLN$SAM$REP1$PLOT1362$ROW34$RANGE8$A441-5,Lincoln,Lincoln,NA,Medium,150,NA,7.5,30,1,34,8,1362,A441-5,5/5/22,7/17/22,7/21/22,73,77,4,1288.38,1391.03,102.65,101,188,6618,13.319,12.934,3.474,2.285,26.7,13.3,351,18.483,66.4,2.285,orange,ak; ;; ;; ;fungus; ;; ;fungus; ;NA,1
LINCOLN$SAM$REP1$PLOT1363$ROW35$RANGE8$TX303,Lincoln,Lincoln,NA,Medium,150,NA,7.5,29,1,35,8,1363,TX303,5/5/22,7/30/22,8/10/22,86,97,11,1608.06,1886.36,278.3,114,200,6397,11.931,8.163,3.292,2.587,5.2,9.2,37,27.3,14.9,2.587,yellow,ak uneven rows; ;ak uneven rows; ;ak eaten; ;ak eaten; ;ak eaten ; ;ak eaten; ;NA,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,30,1,NA,NA,1364,L578,5/5/22,7/31/22,8/12/22,87,99,12,1627.91,1932.31,304.4,125,201,6618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;NA,1
LINCOLN$SAM$REP1$PLOT1365$ROW37$RANGE8$B73,Lincoln,Lincoln,NA,Medium,150,NA,7.5,26,1,37,8,1365,B73,5/5/22,7/21/22,7/27/22,77,83,6,1391.03,1543.06,152.03,85,154,5735,8.656,6.845,3.308,2.339,14,13.8,146,16.033,22.5,2.339,yellow,ak; ;ak; ;ak uneven rows; ;ak; ;ak eaten; ;ak ; ;NA,1
LINCOLN$SAM$REP1$PLOT1366$ROW38$RANGE8$R109B,Lincoln,Lincoln,NA,Medium,150,NA,7.5,28,1,38,8,1366,R109B,5/5/22,7/12/22,7/17/22,68,73,5,1157.57,1288.38,130.81,60,151,6176,12.604,11.918,3.523,2.252,33.2,16,427,12.7,55.2,2.252,orange,ek; ;na; ;ek; ;ak; ;ek; ;ek; ;NA,1
LINCOLN$SAM$REP1$PLOT1367$ROW39$RANGE8$CI.7,Lincoln,Lincoln,NA,Medium,150,NA,7.5,26,1,39,8,1367,CI.7,5/5/22,7/27/22,7/29/22,83,85,2,1543.06,1590.56,47.5,112,169,5735,6.169,7.121,2.848,1.697,13,13.5,65,14.85,19.4,1.697,yellow,ak/fungus; ;ak ; ;; ;; ;; ;; ;NA,1
LINCOLN$SAM$REP1$PLOT1368$ROW40$RANGE8$4226,Lincoln,Lincoln,NA,Medium,150,NA,7.5,29,1,40,8,1368,4226,5/5/22,7/12/22,7/13/22,68,69,1,1157.57,1179.69,22.12,82,176,6397,16.905,15.834,3.837,2.21,36.8,14.3,NA,17.35,95.3,2.21,yellow,; ;ak/ popped; ;ak ; ;; ;; ;ak/mold/fungus; ;NA,1
LINCOLN$SAM$REP1$PLOT1369$ROW41$RANGE8$CML52,Lincoln,Lincoln,NA,Medium,150,NA,7.5,30,1,41,8,1369,CML52,5/5/22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6618,11.231,11.739,2.625,1.537,16,10,35,16.5,17.3,1.537,orange,ak/ek; ;ak/ek; ;; ;; ;; ;; ;NA,1
LINCOLN$SAM$REP1$PLOT1370$ROW42$RANGE8$A641,Lincoln,Lincoln,NA,Medium,150,NA,7.5,25,1,42,8,1370,A641,5/5/22,7/10/22,7/12/22,66,68,2,1104.01,1157.57,53.56,42,98,5515,10.017,8.008,2.333,1.917,14.3,13.3,128,16.094,19.8,1.917,yellow,ak; ;ak; ;ak; ;ak; ;mold; ;ak; ;NA,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,22,1,NA,NA,1371,CML287,5/5/22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;Chlorosis and wilting,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,30,1,NA,NA,1372,KUI2021,5/5/22,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,6618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;NA,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,20,1,NA,NA,1373,NC33,5/5/22,8/6/22,NA,93,NA,NA,1787.01,NA,NA,106,158,4412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;NA,1
LINCOLN$SAM$REP1$PLOT1374$ROW46$RANGE8$NC318,Lincoln,Lincoln,NA,Medium,150,NA,7.5,30,1,46,8,1374,NC318,5/5/22,7/26/22,7/28/22,82,84,2,1518.56,1570.31,51.76,82,134,6618,6.708,7.51,2.355,1.375,10.7,8.3,41,23.752,9.8,1.375,yellow,ak/even rows; ;ak; ;ak; ;ak; ;ak; ;n/a; ;NA,1
LINCOLN$SAM$REP1$PLOT1375$ROW47$RANGE8$TZI18,Lincoln,Lincoln,NA,Medium,150,NA,7.5,26,1,47,8,1375,TZI18,5/5/22,8/10/22,8/16/22,97,103,6,1886.36,2031.51,145.15,93,125,5735,9.487,7.285,2.751,1.989,13,8.5,85,16,15.5,1.989,yellow,scattered kernels/fungus; ;; ;mold ; ;mold/fungus/; ;fungus/ scattered kernels; ;fungus/mold; ;NA,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,32,1,NA,NA,1376,CML321,5/5/22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;NA,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,9,1,NA,NA,1377,TX601,5/5/22,7/14/22,NA,70,NA,NA,1203.25,NA,NA,NA,NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;NO FF no MF,1
LINCOLN$SAM$REP1$PLOT1378$ROW50$RANGE8$B75,Lincoln,Lincoln,NA,Medium,150,NA,7.5,27,1,50,8,1378,B75,5/5/22,7/15/22,7/13/22,71,69,-2,1230.13,1179.69,-50.44,95,170,5956,13.499,11.441,3.547,2.166,21.8,15.4,322,18.175,59.3,2.166,yellow,ak; ;ak; ;ak; ;ak uneven rows; ;ak uneven rows; ;; ;NA,1
NA,Lincoln,Lincoln,NA,Medium,150,NA,7.5,25,1,NA,NA,1379,KY226,5/5/22,7/25/22,NA,81,NA,NA,1499.78,NA,NA,73,128,5515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA;NA,1
