"qrCode","year","location","sublocation","irrigationProvided","plotLength","totalStandCount","pedigreeID","plantingDate","anthesisDate","silkDate","daysToAnthesis","daysToSilk","anthesisSilkingInterval","GDDToAnthesis","GDDToSilk","anthesisSilkingIntervalGDD","plantDensity","earLength","earFillLength","earWidth","shelledCobWidth","kernelsPerRow","kernelRowNumber","kernelsPerEar","hundredKernelMass","kernelMassPerEar","shelledCobMass","kernelColor","harvestDate","notes","locationYear","poundsOfNitrogenPerAcre","genotype","rep","plotLatitude","plotLongitude","plotNumber","row","range","plantSeedCount","population","flagLeafHeight","earHeight","experiment","nitrogenTreatment","block","environment"
"23-A-1737430",2023,"Ames","Ames",0,7.5,NA,1716020,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,"x -set aside;Sweetcorn","2023 Ames",225,"Hi27",1,42.015269,-93.729091,170,52,21,34,34000,"203","99","LC2330","High",5,"2023 Ames High"
"23-A-1737431",2023,"Ames","Ames",0,7.5,NA,1716021,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.34475,NA,3.5518,2.45425,NA,16.4,255.75,16.2133256971634,42.85,13.475,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"FR19",1,42.01505,-93.729088,241,51,29,33,33000,"157","60","LC2330","High",5,"2023 Ames High"
"23-A-1737432",2023,"Ames","Ames",0,7.5,NA,1716022,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0614,NA,4.4205,2.742,NA,13.3333333333333,283,30.3181788901217,89.825,21.5,NA,2023-10-19,"x-collect;Sweetcorn;x - seed spilled during shelling","2023 Ames",225,"PHG35",1,42.015484,-93.728984,90,45,12,32,32000,"153","79","LC2330","High",5,"2023 Ames High"
"23-A-1737433",2023,"Ames","Ames",0,7.5,NA,1716023,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3012,NA,4.06866666666667,2.5996,NA,14.6666666666667,306,22.8311362891476,69.3,15.66,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"LH123HT",1,42.014689,-93.728973,344,46,41,33,33000,"234","98","LC2330","High",5,"2023 Ames High"
"23-A-1737434",2023,"Ames","Ames",0,7.5,NA,1716024,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1252,NA,2.6575,1.8054,NA,15,203.2,9.24301587480477,18.34,4.78,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure cob length","2023 Ames",225,"Black Jewell 85",1,42.015127,-93.729052,203,49,25,26,26000,"182","136","LC2330","High",5,"2023 Ames High"
"23-A-1737435",2023,"Ames","Ames",0,7.5,NA,1716025,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.859,NA,3.499,2.0342,NA,15,320.6,14.1370008651314,45.7,11.18,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"LH93",1,42.015403,-93.728983,110,46,15,33,33000,"145","79","LC2330","High",5,"2023 Ames High"
"23-A-1737436",2023,"Ames","Ames",0,7.5,NA,1716026,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.973,NA,4.19433333333333,2.6394,NA,12,238,32.9942539469735,76.84,20.32,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"MBNA",1,42.015242,-93.729091,174,51,22,33,33000,"204","75","LC2330","High",5,"2023 Ames High"
"23-A-1737437",2023,"Ames","Ames",0,7.5,NA,1716027,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3336,NA,4.38633333333333,2.6496,NA,17,477.6,21.9002161174248,103.96,20.44,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"LH150",1,42.014633,-93.729046,365,49,43,32,32000,"182","93","LC2330","High",5,"2023 Ames High"
"23-A-1737438",2023,"Ames","Ames",0,7.5,NA,1716028,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.382,NA,3.6565,2.6652,NA,13.6666666666667,139,28.0609126984127,39,30.78,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"PHG84",1,42.014936,-93.728976,270,45,32,34,34000,"194","81","LC2330","High",5,"2023 Ames High"
"23-A-1737439",2023,"Ames","Ames",0,7.5,NA,1716029,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.303,NA,3.6555,2.2898,NA,11.6666666666667,311.2,24.8438566176965,77.74,14.6,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"78551S",1,42.015023,-93.729088,246,51,30,32,32000,"183","75","LC2330","High",5,"2023 Ames High"
"23-A-1737440",2023,"Ames","Ames",0,7.5,NA,1716030,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4402,NA,3.90366666666667,2.2542,NA,12.3333333333333,221,24.4614641465167,53.76,10.88,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"E8501",1,42.015155,-93.728979,197,46,24,32,32000,"182","47","LC2330","High",5,"2023 Ames High"
"23-A-1737441",2023,"Ames","Ames",0,7.5,NA,1716031,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.493,NA,4.71316666666667,2.5512,NA,15.3333333333333,252.6,35.2209155615423,88.7,17.02,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"N7A",1,42.014935,-93.72905,265,50,32,33,33000,"182","70","LC2330","High",5,"2023 Ames High"
"23-A-1737442",2023,"Ames","Ames",0,7.5,NA,1716032,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5738,NA,4.27166666666667,2.7408,NA,17.3333333333333,234.4,27.7211051887685,66.68,20.84,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure cob length","2023 Ames",225,"B79",1,42.015731,-93.729061,5,49,3,34,34000,"173","86","LC2330","High",5,"2023 Ames High"
"23-A-1737443",2023,"Ames","Ames",0,7.5,NA,1716033,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6188,NA,3.95333333333333,2.1172,NA,13.3333333333333,230,25.8670034916858,56.82,11.46,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"Wf9",1,42.014907,-93.729123,279,53,33,32,32000,"164","67","LC2330","High",5,"2023 Ames High"
"23-A-1737444",2023,"Ames","Ames",0,7.5,NA,1716034,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4238,NA,3.357,2.6402,NA,12.6666666666667,345.6,13.9662058244765,47.9,10.28,NA,2023-10-19,"Sweetcorn","2023 Ames",225,"Mt42",1,42.014826,-93.728975,305,46,36,33,33000,"161","54","LC2330","High",5,"2023 Ames High"
"23-A-1737445",2023,"Ames","Ames",0,7.5,NA,1716035,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9468,NA,3.92283333333333,2.9514,NA,13.6666666666667,204.4,26.4882754048669,54.14,16.1,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"CM37",1,42.014771,-93.728974,323,46,38,32,32000,"119","37","LC2330","High",5,"2023 Ames High"
"23-A-1737446",2023,"Ames","Ames",0,7.5,NA,1716036,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8933333333333,NA,3.4145,2.26266666666667,NA,16.5,130.333333333333,15.4686945425555,20.2,12.1666666666667,NA,2023-10-19,"x -set aside;Sweetcorn","2023 Ames",225,"CI90C",1,42.015621,-93.729059,41,49,7,33,33000,"140","102","LC2330","High",5,"2023 Ames High"
"23-A-1737447",2023,"Ames","Ames",0,7.5,NA,1716037,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5935,NA,2.61683333333333,1.852,NA,13.3333333333333,205.25,10.9011163015803,22.35,7.1,NA,2023-10-19,"Sweetcorn","2023 Ames",225,"IDS69",1,42.01483,-93.729086,314,52,37,32,32000,"133","80","LC2330","High",5,"2023 Ames High"
"23-A-1737448",2023,"Ames","Ames",0,7.5,NA,1716038,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.468,NA,3.46616666666667,1.9782,NA,13.6666666666667,249,23.937726981357,58.4,12.14,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"B164",1,42.015237,-93.729054,168,50,21,32,32000,"201","95","LC2330","High",5,"2023 Ames High"
"23-A-1737449",2023,"Ames","Ames",0,7.5,NA,1716039,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1798,NA,3.62733333333333,2.6068,NA,11.6666666666667,192.2,17.5764050779678,33.78,7.34,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"C49A",1,42.015599,-93.729022,57,47,9,32,32000,"140","69","LC2330","High",5,"2023 Ames High"
"23-A-1737450",2023,"Ames","Ames",0,7.5,NA,1716040,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5263333333333,NA,3.4905,2.53833333333333,NA,13.5,126.333333333333,19.5488598421896,25.2666666666667,11.4,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure cob length;Cob broke in pieces during shelling","2023 Ames",225,"CML328",1,42.015188,-93.729017,196,47,24,32,32000,"212","152","LC2330","High",5,"2023 Ames High"
"23-A-1737451",2023,"Ames","Ames",0,7.5,NA,1716041,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.454,NA,4.2455,2.6636,NA,13.6666666666667,255.4,20.8186403150746,54.02,10.88,NA,2023-10-19,"Sweetcorn","2023 Ames",225,"CO106",1,42.014798,-93.729048,312,50,37,35,35000,"117","64","LC2330","High",5,"2023 Ames High"
"23-A-1737452",2023,"Ames","Ames",0,7.5,NA,1716042,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.793,NA,3.79883333333333,2.377,NA,NA,303.6,18.3736204057598,55.6,15.8,NA,2023-10-19,NA,"2023 Ames",225,"CO125",1,42.015435,-93.72902,111,47,15,35,35000,"158","48","LC2330","High",5,"2023 Ames High"
"23-A-1737453",2023,"Ames","Ames",0,7.5,NA,1716043,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0876,NA,3.32083333333333,2.4502,NA,12.6666666666667,144.6,21.0208605060056,30.2,9.36,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"EP1",1,42.014885,-93.729086,295,51,35,31,31000,"133","44","LC2330","High",5,"2023 Ames High"
"23-A-1737454",2023,"Ames","Ames",0,7.5,NA,1716044,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.707,NA,3.5585,2.665,NA,17.3333333333333,277.8,12.4784098568761,34.88,18.64,NA,2023-10-19,"Sweetcorn","2023 Ames",225,"I29",1,42.014825,-93.729048,301,50,36,32,32000,"144","63","LC2330","High",5,"2023 Ames High"
"23-A-1737455",2023,"Ames","Ames",0,7.5,NA,1716045,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2515,NA,4.7704,2.7515,NA,18.8,354.5,18.2042310699233,63.95,11.5,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"Ia5125",1,42.015709,-93.729023,22,48,5,31,31000,"170","79","LC2330","High",5,"2023 Ames High"
"23-A-1737456",2023,"Ames","Ames",0,7.5,NA,1716046,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0164,NA,3.55916666666667,2.2986,NA,12.3333333333333,182.8,22.3847429827389,40.14,7.08,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"Il14H",1,42.015566,-93.729132,63,53,9,33,33000,"177","68","LC2330","High",5,"2023 Ames High"
"23-A-1737457",2023,"Ames","Ames",0,7.5,NA,1716047,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0473333333333,NA,3.6742,2.08966666666667,NA,14,236.75,20.9759147480788,49.35,10.1,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"Il101",1,42.014825,-93.729122,298,53,36,32,32000,"124","83","LC2330","High",5,"2023 Ames High"
"23-A-1737458",2023,"Ames","Ames",0,7.5,NA,1716048,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1884,NA,3.48833333333333,2.5096,NA,12.3333333333333,117.4,29.9534363454827,32.34,7.94,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"M37W",1,42.014612,-93.729009,382,48,45,31,31000,"183","94","LC2330","High",5,"2023 Ames High"
"23-A-1737459",2023,"Ames","Ames",0,7.5,NA,1716049,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1855,NA,3.45,2.2795,NA,11.2,86,31.7216160521767,27.425,7.45,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"NC302",1,42.014886,-93.729013,292,48,35,33,33000,"111","67","LC2330","High",5,"2023 Ames High"
"23-A-1737460",2023,"Ames","Ames",0,7.5,NA,1716050,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4971666666667,NA,3.50033333333333,1.90566666666667,NA,13.6666666666667,176.833333333333,25.3428151162011,45.0833333333333,10.3166666666667,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"NC314",1,42.015456,-93.729131,99,53,13,31,31000,"151","50","LC2330","High",5,"2023 Ames High"
"23-A-1737461",2023,"Ames","Ames",0,7.5,NA,1716051,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.865,NA,3.2655,2.1556,NA,12.6666666666667,277.2,15.5548523226407,43.82,9.32,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure cob length;Cob broke in pieces during shelling","2023 Ames",225,"NC318",1,42.015325,-93.729018,147,47,19,33,33000,"212","120","LC2330","High",5,"2023 Ames High"
"23-A-1737462",2023,"Ames","Ames",0,7.5,NA,1716052,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1578,NA,3.30883333333333,2.1774,NA,13.6666666666667,113.4,21.1456468887829,24.46,11.68,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"NC234",1,42.014963,-93.72905,258,50,31,33,33000,"186","79","LC2330","High",5,"2023 Ames High"
"23-A-1737463",2023,"Ames","Ames",0,7.5,NA,1716053,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.308,NA,NA,16,NA,NA,NA,NA,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"Va14",1,42.015732,-93.728987,2,46,3,33,33000,"187","89","LC2330","High",5,"2023 Ames High"
"23-A-1737464",2023,"Ames","Ames",0,7.5,NA,1716054,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1864,NA,3.6808,2.4778,NA,12,94.6,40.1645466501156,37.36,29.78,NA,2023-10-19,"x-collect;Sweetcorn;Seed missing on both sides at widest point of ear","2023 Ames",225,"Va85",1,42.015182,-93.729053,186,50,23,33,33000,"230","108","LC2330","High",5,"2023 Ames High"
"23-A-1737465",2023,"Ames","Ames",0,7.5,NA,1716055,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.636,NA,3.7696,2.15733333333333,NA,14.8,207.5,13.7588910116551,28.275,6.63333333333333,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"P39",1,42.01477,-93.729121,316,53,38,33,33000,"120","36","LC2330","High",5,"2023 Ames High"
"23-A-1737466",2023,"Ames","Ames",0,7.5,NA,1716056,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,"x -set aside;Sweetcorn","2023 Ames",225,"CI28A",1,42.014935,-93.729124,262,53,32,33,33000,"154","101","LC2330","High",5,"2023 Ames High"
"23-A-1737467",2023,"Ames","Ames",0,7.5,NA,1716057,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6658,NA,3.99633333333333,2.6058,NA,14.3333333333333,213.2,31.5781629004226,67.16,21.96,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"R177",1,42.015078,-93.729015,232,47,28,32,32000,"198","56","LC2330","High",5,"2023 Ames High"
"23-A-1737468",2023,"Ames","Ames",0,7.5,NA,1716058,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.963,NA,3.99566666666667,2.564,NA,16,142.6,24.1165002443052,33.44,11.92,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"I205",1,42.015653,-93.729097,44,52,7,32,32000,"162","76","LC2330","High",5,"2023 Ames High"
"23-A-1737469",2023,"Ames","Ames",0,7.5,NA,1716059,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9192,NA,4.79516666666667,3.0464,NA,15,248.8,32.6130884989909,80.1,32.16,NA,2023-10-19,"Sweetcorn","2023 Ames",225,"A659",1,42.015594,-93.728985,53,46,8,32,32000,"172","57","LC2330","High",5,"2023 Ames High"
"23-A-1737470",2023,"Ames","Ames",0,7.5,NA,1716060,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0518,NA,3.55583333333333,2.5406,NA,12,225.4,18.0987953922625,40.72,11.26,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"F7",1,42.014771,-93.729048,320,49,38,33,33000,"110","39","LC2330","High",5,"2023 Ames High"
"23-A-1737471",2023,"Ames","Ames",0,7.5,NA,1716061,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9594,NA,4.34,2.6484,NA,18.3333333333333,447.2,22.2123632058796,98.12,18.46,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure ear length;Severe bend in ear. String used to measure cob length","2023 Ames",225,"SD44",1,42.01549,-93.72902,94,48,13,32,32000,"168","43","LC2330","High",5,"2023 Ames High"
"23-A-1737472",2023,"Ames","Ames",0,7.5,NA,1716062,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9654,NA,4.4325,2.7298,NA,16.3333333333333,262.2,26.1436041347655,68.5,11.52,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"NC262",1,42.014798,-93.729048,311,49,37,32,32000,"118","54","LC2330","High",5,"2023 Ames High"
"23-A-1737473",2023,"Ames","Ames",0,7.5,NA,1716063,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8638,NA,3.957,2.6942,NA,15.6666666666667,249.4,20.4321050994262,50.74,10.34,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"RS 710",1,42.014777,-93.729011,328,48,39,32,32000,"122","49","LC2330","High",5,"2023 Ames High"
"23-A-1737474",2023,"Ames","Ames",0,7.5,NA,1716064,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0635,NA,3.404,2.4565,NA,13,48,26.8496732026144,12.9,8.6,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"Tzi11",1,42.014606,-93.728972,377,46,44,33,33000,"234","134","LC2330","High",5,"2023 Ames High"
"23-A-1737475",2023,"Ames","Ames",0,7.5,NA,1716065,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0682,NA,3.3545,2.3596,NA,14.3333333333333,116.2,25.8104612186718,29.98,15.14,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"B52",1,42.015264,-93.729128,154,53,20,32,32000,"182","87","LC2330","High",5,"2023 Ames High"
"23-A-1737476",2023,"Ames","Ames",0,7.5,NA,1716066,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.538,NA,4.13166666666667,2.7345,NA,15.3333333333333,151,31.9910480012348,48.9,23.9,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure cob length","2023 Ames",225,"B37",1,42.01516,-93.72909,206,52,25,33,33000,"187","99","LC2330","High",5,"2023 Ames High"
"23-A-1737477",2023,"Ames","Ames",0,7.5,NA,1716067,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0588,NA,2.99433333333333,2.1822,NA,11.3333333333333,217.6,14.8682106452005,32.62,7.54,NA,2023-10-19,"Sweetcorn","2023 Ames",225,"ND246",1,42.015594,-93.728985,54,45,8,35,35000,"120","43","LC2330","High",5,"2023 Ames High"
"23-A-1737478",2023,"Ames","Ames",0,7.5,NA,1716068,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.706,NA,4.35633333333333,2.6488,NA,15,267.6,29.9960006337264,80.52,21.34,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"Mo46",1,42.015242,-93.729091,173,52,22,33,33000,"223","85","LC2330","High",5,"2023 Ames High"
"23-A-1737479",2023,"Ames","Ames",0,7.5,NA,1716069,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.382,NA,4.32716666666667,2.5506,NA,15.6666666666667,419.4,26.7677116946258,110.48,20.92,NA,2023-10-19,"Sweetcorn","2023 Ames",225,"H84",1,42.015161,-93.729016,201,47,25,33,33000,"185","67","LC2330","High",5,"2023 Ames High"
"23-A-1737480",2023,"Ames","Ames",0,7.5,NA,1716070,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1495,NA,3.1204,1.8795,NA,10.4,161.5,16.5808330626605,26.8,4.5,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"H99",1,42.014852,-93.729122,297,53,35,33,33000,"111","34","LC2330","High",5,"2023 Ames High"
"23-A-1737481",2023,"Ames","Ames",0,7.5,NA,1716071,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.481,NA,2.5475,2.19066666666667,NA,13.6666666666667,151.4,10.3687520479768,15.84,7.63333333333333,NA,2023-10-19,"x-collect;Sweetcorn;Multiple cobs connected","2023 Ames",225,"HP301",1,42.014995,-93.729088,260,52,31,32,32000,"163","94","LC2330","High",5,"2023 Ames High"
"23-A-1737482",2023,"Ames","Ames",0,7.5,NA,1716072,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1154,NA,3.84866666666667,2.479,NA,12.3333333333333,240.4,26.1931995128269,62.4,12.8,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"A654",1,42.014859,-93.729013,303,48,36,32,32000,"124","40","LC2330","High",5,"2023 Ames High"
"23-A-1737483",2023,"Ames","Ames",0,7.5,NA,1716073,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1665,NA,NA,14,24,28.75,6.9,NA,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"CI66",1,42.014803,-93.729085,317,52,38,32,32000,"114","61","LC2330","High",5,"2023 Ames High"
"23-A-1737484",2023,"Ames","Ames",0,7.5,NA,1716074,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2824,NA,4.13583333333333,2.417,NA,14.6666666666667,360.4,25.6823404021499,92.56,14.42,NA,2023-10-19,"Sweetcorn","2023 Ames",225,"B109",1,42.014936,-93.728976,269,46,32,32,32000,"192","105","LC2330","High",5,"2023 Ames High"
"23-A-1737485",2023,"Ames","Ames",0,7.5,NA,1716075,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6052,NA,3.32083333333333,1.862,NA,12.6666666666667,296.8,13.0892847918043,38.26,6.6,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"CR1HT",1,42.015511,-93.729057,77,49,11,32,32000,"150","41","LC2330","High",5,"2023 Ames High"
"23-A-1737486",2023,"Ames","Ames",0,7.5,NA,1716076,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2564,NA,3.82183333333333,2.2872,NA,16.6666666666667,326.8,22.7744450198164,73.9,9.34,NA,2023-10-19,"Sweetcorn","2023 Ames",225,"PHG47",1,42.014804,-93.729011,321,48,38,32,32000,"118","36","LC2330","High",5,"2023 Ames High"
"23-A-1737487",2023,"Ames","Ames",0,7.5,NA,1716077,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.585,NA,3.99183333333333,2.65125,NA,14.6666666666667,178.5,27.4742761350293,57.1,20.25,NA,2023-10-19,"x-collect;Sweetcorn;x - seed spilled during shelling","2023 Ames",225,"PHZ51",1,42.015187,-93.72909,192,51,24,33,33000,"204","90","LC2330","High",5,"2023 Ames High"
"23-A-1737488",2023,"Ames","Ames",0,7.5,NA,1716078,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8136,NA,3.02733333333333,2.097,NA,12.3333333333333,189,17.6925286247762,32.64,9.74,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"779",1,42.014826,-93.728975,306,45,36,33,33000,"160","58","LC2330","High",5,"2023 Ames High"
"23-A-1737489",2023,"Ames","Ames",0,7.5,NA,1716079,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.50225,NA,4.0745,2.247,NA,14.6666666666667,335.6,23.1863805963199,78.32,11.525,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"S8324",1,42.014715,-93.72912,334,53,40,33,33000,"111","36","LC2330","High",5,"2023 Ames High"
"23-A-1737490",2023,"Ames","Ames",0,7.5,NA,1716080,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3546,NA,3.68733333333333,2.6532,NA,16.3333333333333,121.6,27.4130968819001,32.52,24.6,NA,2023-10-19,"x-collect;Sweetcorn;Seed missing on both sides at widest point of ear","2023 Ames",225,"LH1",1,42.014771,-93.728974,324,45,38,32,32000,"150","56","LC2330","High",5,"2023 Ames High"
"23-A-1737491",2023,"Ames","Ames",0,7.5,NA,1716081,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,NA,"2023 Ames",225,"NC238",1,42.015512,-93.728984,73,45,11,34,34000,"207","107","LC2330","High",5,"2023 Ames High"
"23-A-1737492",2023,"Ames","Ames",0,7.5,NA,1716082,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.238,NA,NA,12,NA,NA,NA,NA,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"A6",1,42.015375,-93.729056,122,49,16,32,32000,"212","133","LC2330","High",5,"2023 Ames High"
"23-A-1737493",2023,"Ames","Ames",0,7.5,NA,1716083,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.331,NA,NA,14,NA,NA,NA,NA,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"CML61",1,42.014962,-93.729124,261,53,31,33,33000,"211","155","LC2330","High",5,"2023 Ames High"
"23-A-1737494",2023,"Ames","Ames",0,7.5,NA,1716084,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9184,NA,4.34866666666667,2.7096,NA,11.6666666666667,287.2,29.4809129298646,81.62,17.98,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"CML157Q",1,42.015325,-93.729018,148,48,19,33,33000,"195","85","LC2330","High",5,"2023 Ames High"
"23-A-1737495",2023,"Ames","Ames",0,7.5,NA,1716085,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0056666666667,NA,3.40175,2.556,NA,12.5,129.666666666667,19.8336458461646,24.9,14.5666666666667,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",225,"KUI44",1,42.015627,-93.729022,51,48,8,33,33000,"205","125","LC2330","High",5,"2023 Ames High"
